date,permno,close,vol,day,mom1,mom2,mom3,roc5,roc10,roc15,roc20,ema10,ema20,ema50,ema200
2000-01,27633.0,22.0625,,0,,,,,,,,0.0,0.0,0.0,0.0
2000-02,27633.0,18.5,0.05566151638698846,1,,,,,,,,0.0,0.0,0.0,0.0
2000-03,27633.0,22.6875,1.8585280954748882,4,-0.16147308781869685,,,,,,,0.0,0.0,0.0,0.0
2000-04,27633.0,22.1875,-0.07526601142326983,4,0.22635135135135132,-0.16147308781869685,,,,,,0.0,0.0,0.0,0.0
2000-05,27633.0,19.1875,-0.29000156764383134,2,-0.02203856749311295,0.22635135135135132,-0.16147308781869685,,,,,0.0,0.0,0.0,0.0
2000-06,27633.0,18.9375,0.014281046040255374,4,-0.13521126760563384,-0.02203856749311295,0.22635135135135132,-0.141643059490085,,,,0.0,0.0,0.0,0.0
2000-07,27633.0,20.875,-0.0018895196962837035,0,-0.013029315960912058,-0.13521126760563384,-0.02203856749311295,0.12837837837837837,,,,0.0,0.0,0.0,0.0
2000-08,27633.0,19.1875,-0.12674151814145007,3,0.10231023102310233,-0.013029315960912058,-0.13521126760563384,-0.15426997245179064,,,,0.0,0.0,0.0,0.0
2000-09,27633.0,18.4375,-0.16836332031289025,4,-0.08083832335329344,0.10231023102310233,-0.013029315960912058,-0.16901408450704225,,,,0.0,0.0,0.0,0.0
2000-10,27633.0,19.75,1.0372990894457392,1,-0.039087947882736174,-0.08083832335329344,0.10231023102310233,0.029315960912052116,,,,20.18125,0.0,0.0,0.0
2000-11,27633.0,17.375,-0.6387259208594491,3,0.07118644067796609,-0.039087947882736174,-0.08083832335329344,-0.08250825082508251,-0.21246458923512748,,,19.671022727272724,0.0,0.0,0.0
2000-12,27633.0,16.625,0.2429207945031091,4,-0.120253164556962,0.07118644067796609,-0.039087947882736174,-0.20359281437125748,-0.10135135135135136,,,19.117200413223138,0.0,0.0,0.0
2001-01,27633.0,19.850000381469727,0.10427417766397484,2,-0.043165467625899234,-0.120253164556962,0.07118644067796609,0.03452770717757533,-0.12506885370932336,,,19.250436771086154,0.0,0.0,0.0
2001-02,27633.0,20.520000457763672,-0.1713874619482496,2,0.1939849853515625,-0.043165467625899234,-0.120253164556962,0.11294917737023305,-0.07515490894586267,,,19.481266532300246,0.0,0.0,0.0
2001-03,27633.0,17.989999771118164,0.5090481179053714,4,0.03375315180947802,0.1939849853515625,-0.043165467625899234,-0.08911393563958663,-0.062410435381463764,,,19.21012712117623,0.0,0.0,0.0
