Date,Date,Close,IXIC,GSPC,DJI,NYSE,RUSSELL,HSI,SSE,FCHI,FTSE,GDAXI,USDY,USDGBP,USDCAD,USDCNY,XOM,JPM,AAPL,MSFT,GE,JNJ,WFC,AMZN,OIL_BRENT,OIL_WTI,Gold_F,XAU_USD,XAG_USD,Gas,Silver,Copper,USD_AUD,USD_NZD,USD_CHF,USD_EUR,USDX,FCHI_F,FTSE_F,GDAXI_F,HSI_F,NIKKEI_F,KOSPI_F,IXIC_F,DJI_F,SP_F,RUSSELL_F,USDX_F,DTB4WK,DTB3,DTB6,DGS5,DGS10,CTB3M,CTB6M,CTB1Y,DAAA,DBAA,TE1,TE2,TE3,TE5,TE6,DE1,DE2,DE4,DE5,DE6,Oil,Gold
2000,11,52.1875,0.006023963400872079,-0.020105446229818358,-0.020189820141088943,-0.011986812463306018,-0.020189820141088943,1206.6338931571809,0.002817769054319186,-0.02187386276304837,-0.0036820884995424352,-0.03424958960980762,-0.008533928771528365,,,,-0.010541171503957836,-0.028006833225515004,-0.06049749208949562,-0.11815556932775695,-0.002515637938717674,-0.0024941225471554196,0.010652255861643534,-0.08352668213457082,-2.45,-0.02339012416979504,1.39,0.012736467503277896,0.012958963282937472,6.6,1.28,-1.29,-0.009142678021001958,-0.0172845489055812,-0.018056896258020583,-0.016809605488850635,-1.17,-2.58,,,,,,0.0,,-1.03,,-1.25,,6.03,5.91,5.42,5.48,-0.03000000000000025,-0.05000000000000071,-0.0600000000000005,7.31,8.12,,-0.5499999999999998,-0.4299999999999997,,,0.8099999999999996,2.639999999999999,2.209999999999999,2.089999999999999,,-0.028050896471949072,0.012736467503277896
2000,12,53.125,0.003541556915629407,-0.010448008358699412,-0.007544531270567201,-0.0045904427008161,-0.007544531270567201,-0.9990768087150736,0.009627944553310508,0.000982978772887222,-0.00011251370525211524,0.009725867317172954,-0.0018326127165012585,,,,0.0007191579973697682,-0.0319572101659914,0.004219449315742807,-0.026648008552770497,-0.010323124100716563,0.002983114417838495,-0.0011214415511007214,-0.10431654676258995,0.67,0.03675048355899417,0.11,-0.0005503577325262671,0.0021786492374727207,5.53,-0.04,-0.7,-0.00653196789371715,-0.006117957746478689,-0.014803939560775676,-0.013389121338912105,-0.74,-0.06,,,,,,-5.08,,-1.35,,-0.92,,5.73,5.47,4.99,5.12,0.019999999999999574,-0.08999999999999986,-0.08000000000000007,7.16,8.0,,-0.6100000000000003,-0.34999999999999964,,,0.8399999999999999,2.88,2.5300000000000002,2.2699999999999996,,0.03485670023237795,-0.0005503577325262671
2001,1,56.79999923706055,0.05635155440685935,-0.005619714800495723,0.0005698080359894941,-0.0008287536928034411,0.0005698080359894941,-0.9990914296181806,0.011010651331047505,0.013746539021942228,-0.005841029284079258,0.008285776512332976,0.0089061717743808,,,,0.026469455378999696,-0.01768425182265776,-0.005746551355724994,-0.03648923942062865,-0.005837481654222709,0.016702862078902703,-0.0030966286255911246,-0.08580858085808585,-0.86,-0.013764624913971046,0.04,0.0,-0.00415800415800407,-6.4,-0.1,0.95,-0.00443471119627703,-0.008228822882288203,-0.006682461575845878,-0.010564359188212266,-0.41,0.48,,,,,,-3.21,,-0.65,-0.65,-0.4,,4.86,4.65,4.85,5.19,-0.02999999999999936,-0.1200000000000001,-0.08000000000000007,7.11,7.81,,0.33000000000000007,0.54,,,0.6999999999999993,2.619999999999999,3.1599999999999993,2.9499999999999993,,-0.01717032967032967,0.0
2001,2,50.09000015258789,-0.017650493315698346,-0.014309109209043602,-0.013312203812898549,-0.010294085271271514,-0.013312203812898549,-0.0031547523085291296,-0.001458653019638878,-0.01292440052253252,-0.003921815828918485,-0.001967652999797509,0.008851828582796095,,,,-0.015188726546465636,-0.01974786489213398,-0.05806359577916764,-0.0063154365640328836,-0.031249803044032798,0.014382300533037684,-0.008588357226499976,-0.13297872340425532,-1.73,-0.026306434411660095,-0.22,-0.003727865796831314,0.011286681715575782,-0.81,1.31,1.12,0.0005777310924370278,0.006395851339671628,-0.004114980916030611,-0.005966039467645664,-0.29,-0.81,,,,,,-2.84,,-1.74,-0.91,-0.34,,4.73,4.53,4.7,4.92,0.02999999999999936,0.0600000000000005,0.0,6.97,7.8,,0.1899999999999995,0.3899999999999997,,,0.8300000000000001,2.88,3.2699999999999996,3.0699999999999994,,-0.032200990799716916,-0.003727865796831314
2001,3,50.5,-0.002370412741187322,0.010784446543313564,0.008135546330029886,0.01185791369812872,0.008135546330029886,0.006523100529418402,0.00528960638521192,0.0043680929093039556,0.008106129439618526,-0.008393790249589639,0.020617747780286022,,,,0.03461484625308531,0.044186419276297295,-0.020416298279957168,-0.012414949099333383,0.011110725640277819,-0.010296458214067328,0.02998055484436457,0.022999954223632768,0.98,-0.0011398176291793744,-0.35,-0.004246284501061659,-0.00692840646651276,-4.72,-0.93,-1.43,0.01813509907595008,0.016005567153792772,0.007754180892309518,0.0055604589585171865,0.66,0.9,,,,,,0.63,,0.67,2.04,0.72,,4.2,3.96,4.62,4.93,-0.020000000000000462,-0.04999999999999982,-0.07000000000000028,7.06,7.97,,0.7299999999999995,0.9699999999999998,,,0.9100000000000001,3.04,4.01,3.7699999999999996,,-0.003777861730260592,-0.004246284501061659
2001,4,51.7400016784668,-0.02063259925084615,-0.0028650794068301177,-0.006938020351526353,-0.004406548133713217,-0.006938020351526353,0.0,0.0019267071015063308,0.01148850654581457,0.0026212484309962036,0.014456041848068368,-0.005160453208931881,,,,-0.005164710437353448,-0.03751280091667486,-0.027098074739483335,0.009386600898703357,-0.028428672549533296,0.011533063457165538,-0.017775549485744335,0.03339877275172065,0.36,0.006720905553590424,0.04,0.0,-0.00686498855835246,-3.53,-0.85,0.92,-0.005654898364664583,-0.0019820787050418777,0.004751144330494226,0.004461099214846443,0.2,0.93,,,,,,2.39,,-0.34,0.28,0.12,,3.86,3.84,4.97,5.35,0.10000000000000009,0.08000000000000007,0.029999999999999805,7.28,8.08,,1.4899999999999998,1.5099999999999998,,,0.7999999999999998,2.7300000000000004,4.24,4.220000000000001,,0.004585537918871217,0.0
2001,5,51.75,0.0054398042611008,0.006201517937073353,0.0036146627910507156,0.005580077847683551,0.0036146627910507156,-0.018308300675977107,0.0013821233092921048,0.001822084841385907,-0.00012070365937610905,0.013579963627161407,-0.01004648837549893,,,,-0.0013502621731869002,0.010900489930457447,0.008595478164487469,-0.00014411562651961418,-0.0004081682260785868,-0.0015444340678195667,0.008137004724162011,0.06577271370891613,0.69,-0.0063047285464097975,-0.15,-0.00018789928598275597,-0.009009009009009016,-1.68,-0.61,-0.66,0.01400359066427283,0.01956449190722507,0.010348124402452039,0.01302596623532426,0.72,0.06,,,,,,0.98,,0.6,0.51,0.74,,3.55,3.48,4.94,5.43,-0.050000000000000266,-0.06000000000000005,-0.1200000000000001,7.29,8.08,,1.88,1.9499999999999997,,,0.79,2.6500000000000004,4.6,4.53,,-0.011145942180424948,-0.00018789928598275597
2001,6,48.79999923706055,-0.01154587054641143,-0.0014842165727727563,-0.006038102961157588,9.58187590400783e-05,-0.006038102961157588,0.01673710212050894,-0.000550162111355168,0.017876486976639905,0.0007271739726275595,0.014503214791926622,-0.0028033518494086085,,,0.0,0.006104447565214555,-0.011777691542969038,-0.01231793988170704,0.003574150907629692,0.0026609491829023835,-0.042912244172109926,0.00043121491910769194,-0.014623958437862794,2.68,0.026995305164319302,0.48,0.005568962316688323,0.0,-5.61,-0.02,-0.42,-0.007663807541998626,0.0017096104530467625,-0.00388672959466957,-0.007257383966244863,-0.48,0.55,,,,,,2.64,,0.39,1.92,-0.45,,3.57,3.52,4.97,5.42,0.009999999999999787,-0.010000000000000231,0.03000000000000025,7.25,8.07,,1.85,1.9,,,0.8200000000000003,2.6500000000000004,4.550000000000001,4.5,,0.02407766990291266,0.005568962316688323
2001,7,55.900001525878906,0.0003581126579574878,0.005570651237587043,0.01164228992386973,0.005034863314008042,0.01164228992386973,0.019029180527634804,-0.018655241132820133,0.01029058191462684,0.015128407914697384,0.011912592766812446,-0.0012782298877954679,,,-3.62942363369978e-05,-0.015326744405397053,-0.011641109553149231,-0.007395651038777373,0.0059271390416872904,-0.0022936140563436513,0.022297449206129416,0.005677020780269437,-0.004780909856957227,-1.08,-0.010514457378895892,0.6,0.006032045240339388,0.007125890736342102,-1.7,0.48,0.59,-0.006885030122006812,-0.0014456238899673026,-0.00034740316136885874,-0.0020113686051595704,-0.02,0.37,,,,,,0.65,,0.45,0.01,-0.02,3.61,3.46,3.36,4.57,5.07,-0.029999999999999805,-0.020000000000000018,-0.03000000000000025,7.03,7.85,1.4600000000000004,1.6100000000000003,1.7100000000000004,-0.1499999999999999,-0.25,0.8199999999999994,2.7799999999999994,4.49,4.39,4.24,0.003759398496240521,0.006032045240339388
2001,8,48.04999923706055,0.009454196446940566,0.004029943083662779,0.0030414515168371015,0.002969117210006811,0.0030414515168371015,-0.9992452896658894,-0.002985947751256046,-0.0030890039638653555,0.002306487189793982,0.004991868126982935,-0.005693714338425804,,,-1.2098078778999266e-05,0.0,0.004077565515915316,0.040380720212484844,0.0019319747903190354,0.01741276667736802,-0.007157430875920134,0.0034896074338139904,0.028768701043938805,1.23,0.024482109227871886,-0.36,-0.0029064486830154817,0.004784688995215422,-0.63,0.14,-0.44,0.005055342699020894,0.0054371850411105115,0.004777455249153373,0.004398826979472267,0.51,-0.14,,,,,,1.17,,0.51,0.11,0.59,3.35,3.3,3.21,4.46,4.85,0.010000000000000231,0.03000000000000025,0.03000000000000025,6.92,7.75,1.4999999999999996,1.5499999999999998,1.6399999999999997,-0.050000000000000266,-0.14000000000000012,0.8300000000000001,2.9000000000000004,4.54,4.45,4.4,0.0,-0.0029064486830154817
2001,9,49.5,0.002227346478948178,0.021921988175857665,0.01913738189519787,0.021679344333802364,0.01913738189519787,0.03644597526102844,-3.686457966112222e-05,0.016393289042163417,0.029347510668723764,0.029549504682458982,-0.0015042645802022525,,,-1.2098078778999266e-05,0.025507848702000846,0.031099083251152182,0.0,0.02421918347377594,0.03477086938332263,0.016886971227520586,0.01716285555248387,-0.03709677841115089,2.06,0.03034300791556734,0.24,0.003941055517477646,0.010893246187363797,-0.4,1.46,-0.62,-0.006927167178886878,-0.01208641182139416,0.004588578160848312,0.007254361799816362,0.44,1.18,,,,,,2.35,,2.08,3.03,0.41,2.24,2.35,2.3,3.93,4.6,0.020000000000000018,0.04999999999999982,0.06000000000000005,7.17,8.02,2.3599999999999994,2.2499999999999996,2.3,0.10999999999999988,0.05999999999999961,0.8499999999999996,3.42,5.72,5.67,5.779999999999999,0.028070175438596516,0.003941055517477646
2001,10,51.400001525878906,0.01581038421117853,-9.445045958234033e-06,-0.0051349397724503865,-0.0007316938031624032,-0.0051349397724503865,-0.00023821905957943645,0.0038038499717523155,0.021016305439407024,0.0072148247165395585,0.0033340600990472424,0.002292816680310006,,,0.0,-0.0002534920235227611,-0.004224313571024929,-0.0022754310781275544,-0.012397740288161874,0.001926606144223575,0.0010374028020154746,-0.008782892532958164,0.08722740438078169,-2.58,-0.031550068587105684,-0.39,-0.002496878901373445,-0.009389671361502356,3.39,-0.89,-1.89,0.002370863599677234,0.005623087736707118,0.006031511570654869,0.0053374344128822295,0.45,2.29,,,,,,1.78,,0.14,1.26,0.42,2.12,2.01,1.9,3.66,4.3,0.0,-0.020000000000000018,-0.040000000000000036,6.81,7.68,2.1799999999999997,2.29,2.4,-0.11000000000000032,-0.2200000000000002,0.8700000000000001,3.38,5.779999999999999,5.67,5.56,-0.028859367842418646,-0.002496878901373445
2001,11,55.150001525878906,0.009148682336606928,-0.0006577793651273423,0.0022523860628060888,-0.0008287077623090333,0.0022523860628060888,-0.9991091635387803,0.009061396723507809,0.006790558565698435,-0.00094075114596337,0.010905430477831324,-0.003953570142906204,,,4.827709531807223e-05,-0.0013354536054451804,-0.008933110769662078,0.043093910822161074,-0.009716104969314299,-0.03095905691338896,-0.003933104337756843,-0.006730151767107118,0.015246644135433085,3.97,0.044038668098818484,0.15,0.0012771392081735663,0.014598540145985306,5.47,1.6,1.26,-0.00761263593992758,-0.011619761836087192,-0.008576432928670647,-0.009940534303718912,0.0,0.6,,,,,,-0.44,,-0.39,-0.55,-0.6,1.85,1.75,1.75,4.08,4.78,-0.020000000000000018,-0.010000000000000009,0.03000000000000025,7.02,7.88,2.93,3.0300000000000002,3.0300000000000002,-0.10000000000000009,-0.10000000000000009,0.8600000000000003,3.0999999999999996,6.13,6.13,6.029999999999999,0.04905660377358491,0.0012771392081735663
2001,12,57.54999923706055,-0.013710709545872724,-0.011145426658350721,-0.011393903521751958,-0.007704277682790361,-0.011393903521751958,-0.0030091514081974635,0.00395669518079278,0.0072791888624283985,-0.004768808268293845,0.008397327374487507,0.004730981325827388,,,1.2098664261328551e-05,-0.012066174042363653,-0.005472152536916353,-0.02363088246223166,-0.023869122844386026,-0.01595864962215643,-0.012696418440324986,-0.002981448129733666,-0.007339442798700024,-1.97,-0.027927486526212655,0.8,0.008678358343879866,0.017621145374449355,-7.35,2.0,-2.68,0.0017399314262320606,-0.003488951653098506,-0.009489138219145396,-0.008041710851891027,-0.43,0.71,,,,,,-2.49,,-0.87,-1.04,-0.52,1.65,1.71,1.79,4.38,5.07,0.020000000000000018,0.0,-0.08999999999999986,6.61,7.92,3.4200000000000004,3.3600000000000003,3.2800000000000002,0.06000000000000005,0.14000000000000012,1.3099999999999996,2.8499999999999996,6.13,6.21,6.27,-0.022526934378060765,0.008678358343879866
2002,1,59.97999954223633,0.003849637809818063,0.014933956271208082,0.016095656680406245,0.013950487622391261,0.016095656680406245,-0.9992209723794329,0.0680651006713755,0.012388643630702134,0.014835046646389571,0.010967433163111773,0.015052307319165958,,,0.0,0.009305034977318716,0.029945605984755375,0.026151948020695093,0.013683191937517547,0.007321066327987014,0.005419528681563479,0.006071651125085342,0.020863307180701174,2.08,0.02096436058700221,0.07,0.0010636411983691238,-0.013953488372092933,2.79,-1.63,5.33,-0.0027359781121751386,-0.0015410887583821962,0.0059078146934955535,0.0035329599310641897,0.43,1.44,,,,,,0.78,,1.34,0.7,0.45,1.66,1.73,1.85,4.42,5.07,0.010000000000000009,0.029999999999999805,0.06000000000000005,6.54,7.92,3.41,3.3400000000000003,3.22,0.07000000000000006,0.19000000000000017,1.38,2.8499999999999996,6.07,6.1899999999999995,6.26,0.031397174254317185,0.0010636411983691238
2002,2,62.0099983215332,-0.003855634697312982,-0.0028471597527511827,-0.0021229117292608235,-0.0010351948716076365,-0.0021229117292608235,-0.9993294956440196,-0.008852468304603733,0.008651476317193207,-0.014946683107405212,0.015898460121842373,-0.005662304425003262,,,-1.2098664261328551e-05,0.009286236115446878,0.010013514714591887,-0.011840157035608034,-0.0008560414899487778,-0.006451981564995601,0.011123573358544636,0.0010672806489686604,-0.011913109379156017,2.3,0.021136683889149802,0.14,0.0018556005398111047,0.011210762331838525,-2.88,1.65,0.0,-0.003092624091541676,-0.004488631596610426,-0.003929388305671309,-0.003980960623106826,-0.34,0.52,,,,,,-1.66,,-0.4,-0.69,-0.31,1.73,1.76,1.83,4.27,4.88,0.020000000000000018,-0.009999999999999787,-0.020000000000000018,6.52,7.86,3.15,3.12,3.05,0.030000000000000027,0.10000000000000009,1.3400000000000007,2.9800000000000004,6.03,6.1000000000000005,6.130000000000001,0.017757009345794512,0.0018556005398111047
2002,3,61.29999923706055,-0.011290826396104126,0.002455100300232438,-0.002205832907033356,0.0009680712026185478,-0.002205832907033356,1575.128627232143,-0.00215083835985197,0.014020553184019846,0.01094973962766388,0.009216536847887147,0.00015071402926891686,,,2.419557490584978e-05,-0.002730170616344507,0.004225865717293997,0.008522684744247,0.014636039478282958,-0.0013350408845795858,-0.0029171355682280353,-0.004634000508319969,0.003508785314727314,1.89,0.017008117510629986,2.02,0.0016548072149594572,-0.008547008547008555,-0.21,1.35,1.6,-0.011769052142706347,-0.012022476804460542,0.003454848701453435,0.0028805865921788416,0.07,1.5,,,,,,1.5,,0.37,0.12,0.13,1.73,1.76,2.06,4.91,5.42,-0.020000000000000018,0.020000000000000018,0.050000000000000266,6.9,8.23,3.69,3.66,3.36,0.030000000000000027,0.33000000000000007,1.33,2.8100000000000005,6.17,6.470000000000001,6.5,0.016285381930981068,0.0016548072149594572
2002,4,55.86000061035156,-0.0060500026697398734,0.010765491857052112,0.012866729179427105,0.01011409121886997,0.012866729179427105,0.011979017680323834,0.001162803308610627,0.007304193414212845,0.002270163475076359,0.006621384012777787,0.003200153588316601,,,3.617901653907296e-05,0.011839020160149039,0.022131358190315087,0.01293875233063968,0.00038233276426824503,0.022690683634483566,0.015101452560941642,0.011469519471199119,0.031520409101518654,-0.79,-0.010155966630395398,-0.74,-0.00868027648288053,-0.019438444924406016,6.57,-2.24,-0.14,0.001348144952545269,0.0008960172035304081,-0.0028980145517325975,0.0042491637284150854,0.26,-0.58,,,,,,2.32,1.14,1.15,2.02,0.23,1.72,1.74,1.87,4.53,5.11,-0.010000000000000009,-0.020000000000000018,-0.009999999999999787,6.71,7.95,3.3900000000000006,3.37,3.24,0.020000000000000018,0.15000000000000013,1.2400000000000002,2.84,6.08,6.21,6.23,-0.004735883424407978,-0.00868027648288053
2002,5,54.099998474121094,0.0020377406994847025,0.002329363730329881,0.0013680381170790845,0.005248420179412294,0.0013680381170790845,-0.006915208464514433,-0.005112456905434382,0.0034036439024676124,0.008788346033412164,0.01183123004228448,0.005185540424108348,,,-1.2098664261328551e-05,0.014739989279772825,-0.0016666535922792436,-0.03719139550326911,-0.03286491554367987,-0.0019231291514169024,-0.0003262971163439099,0.0007636599010434342,-0.007621191649488934,1.66,0.025942440210782205,0.31,0.004769230769230804,0.010080645161290288,-0.16,1.15,1.6,-0.00720964289737532,-0.011732851985559647,0.00480092177698122,0.0035613870665417297,0.58,0.17,,,,,,-1.67,-0.04,0.16,-0.07,0.57,1.69,1.71,1.86,4.37,5.08,-0.010000000000000009,0.010000000000000009,0.029999999999999805,6.73,8.06,3.39,3.37,3.2199999999999998,0.020000000000000018,0.17000000000000015,1.33,2.9800000000000004,6.2,6.3500000000000005,6.370000000000001,0.0238095238095238,0.004769230769230804
