date,permno,close,vol,day,mom1,mom2,mom3,roc5,roc10,roc15,roc20,ema10,ema20,ema50,ema200
2000-01,80515.0,52.0,,0,,,,,,,,0.0,0.0,0,0
2000-02,80515.0,71.125,-0.1250252712446931,1,,,,,,,,0.0,0.0,0,0
2000-03,80515.0,76.5,0.45753345528063916,4,0.36778846153846145,,,,,,,0.0,0.0,0,0
2000-04,80515.0,85.125,-0.12424204393833305,4,0.07557117750439368,0.36778846153846145,,,,,,0.0,0.0,0,0
2000-05,80515.0,73.3125,-0.23522734557961145,2,0.11274509803921573,0.07557117750439368,0.36778846153846145,,,,,0.0,0.0,0,0
2000-06,80515.0,92.9375,0.08992869611526966,4,-0.13876651982378851,0.11274509803921573,0.07557117750439368,0.7872596153846154,,,,0.0,0.0,0,0
2000-07,80515.0,101.75,0.06198225588265904,0,0.26768968456948006,-0.13876651982378851,0.11274509803921573,0.4305799648506151,,,,0.0,0.0,0,0
2000-08,80515.0,128.6875,0.058794961040510296,3,0.09482178883658365,0.26768968456948006,-0.13876651982378851,0.6821895424836601,,,,0.0,0.0,0,0
2000-09,80515.0,69.375,0.3283440361804517,4,0.26474201474201475,0.09482178883658365,0.26768968456948006,-0.18502202643171806,,,,0.0,0.0,0,0
2000-10,80515.0,59.6875,1.2354029854363051,1,-0.46090335114133074,0.26474201474201475,0.09482178883658365,-0.18584825234441602,,,,81.05,0.0,0,0
2000-11,80515.0,31.5,0.36347930248093796,3,-0.13963963963963966,-0.46090335114133074,0.26474201474201475,-0.6610625420309347,-0.3942307692307692,,,72.0409090909091,0.0,0,0
2000-12,80515.0,38.9375,-0.09540363535175855,4,-0.4722513089005236,-0.13963963963963966,-0.46090335114133074,-0.6173218673218673,-0.45254833040421794,,,66.02210743801653,0.0,0,0
2001-01,80515.0,51.9375,0.09060107752748747,2,0.23611111111111116,-0.4722513089005236,-0.13963963963963966,-0.5964060223409422,-0.32107843137254904,,,63.461269722013526,0.0,0,0
2001-02,80515.0,34.9375,-0.4017014203686915,2,0.333868378812199,0.23611111111111116,-0.4722513089005236,-0.4963963963963964,-0.5895741556534508,,,58.27512977255652,0.0,0,0
2001-03,80515.0,17.75,1.0997371748570122,4,-0.32731648616125153,0.333868378812199,0.23611111111111116,-0.7026178010471205,-0.7578857630008525,,,50.90692435936442,0.0,0,0
2001-04,80515.0,24.209999084472656,0.003555451491822126,0,-0.4919499105545617,-0.32731648616125153,0.333868378812199,-0.23142860049293154,-0.7395023635833473,-0.534423094529372,,46.05293794574773,0.0,0,0
2001-05,80515.0,24.100000381469727,-0.29438616480748014,3,0.36394361039282574,-0.4919499105545617,-0.32731648616125153,-0.38105938025117875,-0.7631449593958749,-0.6611599243378598,,42.06149475224263,0.0,0,0
2001-06,80515.0,28.049999237060547,-0.36277133141357876,4,-0.004543523633318891,0.36394361039282574,-0.4919499105545617,-0.4599278125235033,-0.7820301176333323,-0.6333333433063981,,39.51395011311861,0.0,0,0
2001-07,80515.0,17.1200008392334,0.6752580250774787,1,0.16390036485758475,-0.004543523633318891,0.36394361039282574,-0.5099820868913517,-0.7532252131281673,-0.7988839842674491,,35.44232297241221,0.0,0,0
2001-08,80515.0,14.359999656677246,-0.48918245771845115,4,-0.3896612725531232,0.16390036485758475,-0.004543523633318891,-0.19098593483508472,-0.7594136183174492,-0.804126176891018,,31.609173278642213,54.67012495994568,0,0
2001-09,80515.0,8.65999984741211,0.5353184013688788,4,-0.16121501444270603,-0.3896612725531232,0.16390036485758475,-0.6422965644403393,-0.7250793699234251,-0.9068191004985919,-0.833461541395921,27.43659629114583,50.288208282561534,0,0
2001-10,80515.0,13.119999885559082,0.019891769944180737,2,-0.3969359293553115,-0.16121501444270603,-0.3896612725531232,-0.455601673116697,-0.6630497621686271,-0.8710565121812375,-0.815536029728519,24.83357876285733,46.74837891141844,0,0
2001-11,80515.0,19.049999237060547,-0.13550549162000802,4,0.5150115608234989,-0.3969359293553115,-0.16121501444270603,-0.32085562370029996,-0.63321301107946,-0.8519669801879705,-0.7509804021299274,23.782018849076096,44.110437990051025,0,0
2001-12,80515.0,19.5,0.2581476010118442,0,0.4519816618313004,0.5150115608234989,-0.3969359293553115,0.1390186357533598,-0.4418604651162791,-0.7189189189189189,-0.7709251101321586,23.003469967425897,41.76658675290331,0,0
2002-01,80515.0,23.479999542236328,0.7016155384315255,3,0.023622088239457995,0.4519816618313004,0.5150115608234989,0.6350975002508709,0.32281687561894806,-0.6066178087164594,-0.6797272014699222,23.09011170830052,40.02500701855407,0,0
2002-02,80515.0,18.559999465942383,-0.3321904532612209,3,0.2041025406275041,0.023622088239457995,0.4519816618313004,1.1431870430677566,-0.23337463164771294,-0.41079366774786086,-0.8002959035271835,22.266454936962674,37.980720584972005,0,0
2002-03,80515.0,15.829999923706055,0.12329384448166447,3,-0.20954004140603766,0.2041025406275041,0.023622088239457995,0.20655488275802614,-0.3431535405336508,-0.5934510452980789,-0.8444226051724221,21.09619038909783,35.871128141041915,0,0
2002-04,80515.0,14.569999694824219,-0.26109607202966467,1,-0.14709049680986686,-0.20954004140603766,0.2041025406275041,-0.23517058906337263,-0.4805704067337772,-0.7194705233246841,-0.8867799926579953,19.909610262866263,33.842449241402136,0,0
2002-05,80515.0,11.380000114440918,-0.02402011479393973,4,-0.07959571920116915,-0.14709049680986686,-0.20954004140603766,-0.4164102505414914,-0.3352803997321245,-0.6742754886743207,-0.8359639623143651,18.358772054061653,31.703168372167735,0,0
2002-06,80515.0,8.210000038146973,0.055990961337997414,4,-0.21894300941656863,-0.07959571920116915,-0.14709049680986686,-0.6503407070609756,-0.42827296417591415,-0.5374647865832691,-0.8624502611409931,16.5135407784408,29.465723768927663,0,0
2002-07,80515.0,6.71999979019165,0.06477132044989586,2,-0.2785588791226197,-0.21894300941656863,-0.07959571920116915,-0.6379310353686779,-0.22401848630519253,-0.7224287466205814,-0.7866666733272492,14.732896962395499,27.299464342381377,0,0
2002-08,80515.0,6.800000190734863,-0.16170175169927792,4,-0.1814860220502046,-0.2785588791226197,-0.21894300941656863,-0.5704358671188878,-0.4817072980145765,-0.7178423202033091,-0.8253611507997467,13.290552094820837,25.347134423176946,0,0
2002-09,80515.0,4.320000171661377,-0.1697879354658295,0,0.011904821881092875,-0.1814860220502046,-0.2785588791226197,-0.7035003251787305,-0.7732283283635468,-0.8459892945040207,-0.916823101387988,11.659542654246389,23.34455020874689,0,0
2002-10,80515.0,6.619999885559082,0.5623851130166317,3,-0.3647058749281413,0.011904821881092875,-0.1814860220502046,-0.4182776960469027,-0.6605128263815855,-0.6133177826493895,-0.8105187868176291,10.743262150848695,21.751735892252814,0,0
2002-11,80515.0,9.25,-0.1989233565966888,4,0.5324073200240582,-0.3647058749281413,0.011904821881092875,0.12667478161032497,-0.606047692489904,-0.3558495667721796,-0.4788732394366197,10.471759941603477,20.561094378704926,0,0
2002-12,80515.0,10.390000343322754,2.1165319019740694,1,0.39728099092237446,0.5324073200240582,-0.3647058749281413,0.5461310517431486,-0.44019393091102105,0.1997691139021931,-0.5708384660788156,10.45689456009789,19.592418756287575,0,0
2003-01,80515.0,10.399999618530273,-0.6597447839620149,4,0.12324328035921672,0.39728099092237446,0.5324073200240582,0.5294116657085512,-0.34301960400164877,-0.20731709533188775,-0.5684647529496829,10.446550025267413,18.716950266977356,0,0
