date,permno,close,vol,day,mom1,mom2,mom3,roc5,roc10,roc15,roc20,ema10,ema20,ema50,ema200
2000-01,78916.0,40.3125,,0,,,,,,,,0.0,0.0,0.0,0.0
2000-02,78916.0,40.0,-0.1711920840367661,1,,,,,,,,0.0,0.0,0.0,0.0
2000-03,78916.0,39.6875,0.27122528078761987,4,-0.007751937984496138,,,,,,,0.0,0.0,0.0,0.0
2000-04,78916.0,44.9375,0.06126763697867976,4,-0.0078125,-0.007751937984496138,,,,,,0.0,0.0,0.0,0.0
2000-05,78916.0,44.3125,0.4004096154787118,2,0.13228346456692908,-0.0078125,-0.007751937984496138,,,,,0.0,0.0,0.0,0.0
2000-06,78916.0,53.75,-0.33733977558599204,4,-0.013908205841446475,0.13228346456692908,-0.0078125,0.3333333333333333,,,,0.0,0.0,0.0,0.0
2000-07,78916.0,55.25,0.2968363965049714,0,0.21297602256699566,-0.013908205841446475,0.13228346456692908,0.38125,,,,0.0,0.0,0.0,0.0
2000-08,78916.0,61.6875,0.2100796896055015,3,0.027906976744185963,0.21297602256699566,-0.013908205841446475,0.5543307086614173,,,,0.0,0.0,0.0,0.0
2000-09,78916.0,64.875,0.8559833346933095,4,0.11651583710407243,0.027906976744185963,0.21297602256699566,0.44367176634214184,,,,0.0,0.0,0.0,0.0
2000-10,78916.0,62.5625,-0.577321747226317,1,0.05167173252279644,0.11651583710407243,0.027906976744185963,0.4118476727785614,,,,50.7375,0.0,0.0,0.0
2000-11,78916.0,46.0,0.653952287425736,3,-0.035645472061657024,0.05167173252279644,0.11651583710407243,-0.14418604651162792,0.14108527131782947,,,49.87613636363636,0.0,0.0,0.0
2000-12,78916.0,51.1875,-0.4570411775803963,4,-0.26473526473526476,-0.035645472061657024,0.05167173252279644,-0.07352941176470588,0.2796875,,,50.11456611570247,0.0,0.0,0.0
2001-01,78916.0,52.060001373291016,0.226659217420335,2,0.11277173913043481,-0.26473526473526476,-0.035645472061657024,-0.15606887338130065,0.3117480660986713,,,50.468281617082205,0.0,0.0,0.0
2001-02,78916.0,55.5,-0.3283695664248658,2,0.01704520387381714,0.11277173913043481,-0.26473526473526476,-0.14450867052023122,0.23504867872044508,,,51.38313950488544,0.0,0.0,0.0
2001-03,78916.0,52.599998474121094,0.5012198248414228,4,0.06607757464397324,0.01704520387381714,0.11277173913043481,-0.15924078363043206,0.18702394299850142,,,51.60438659020101,0.0,0.0,0.0
2001-04,78916.0,49.79999923706055,0.04534887564315859,0,-0.0522522797455659,0.06607757464397324,0.01704520387381714,0.08260867906653363,-0.07348838628724563,0.2353488182836725,,51.27631616235729,0.0,0.0,0.0
2001-05,78916.0,60.099998474121094,0.0034148757891629966,3,-0.05323192620315631,-0.0522522797455659,0.06607757464397324,0.17411474430517399,0.0877827778121465,0.5024999618530274,,52.88062203722343,0.0,0.0,0.0
2001-06,78916.0,61.63999938964844,-0.02125458231358257,4,0.20682729708548697,-0.05323192620315631,-0.0522522797455659,0.1840183973040071,-0.0007700200259625127,0.5531338428887795,,54.47323610130071,0.0,0.0,0.0
2001-07,78916.0,65.8499984741211,-0.17661073519389991,1,0.025623975950523015,0.20682729708548697,-0.05323192620315631,0.18648645899317287,0.015028878213812621,0.46536853349921764,,56.54173835090441,0.0,0.0,0.0
2001-08,78916.0,56.099998474121094,0.4999283135435266,4,0.06829979114470386,0.025623975950523015,0.20682729708548697,0.0665399258846363,-0.10329672768637613,0.26600842818891046,,56.46142200967108,52.91062469482422,0.0,0.0
2001-09,78916.0,54.709999084472656,-0.5168101912599171,4,-0.14806378475212456,0.06829979114470386,0.025623975950523015,0.09859437595649898,0.18934780618418817,0.01786044808321221,0.3571472641109496,56.14298147781682,53.081993684314554,0.0,0.0
2001-10,78916.0,47.68000030517578,1.5166621706681056,2,-0.02477717339492702,-0.14806378475212456,0.06829979114470386,-0.20665554882323886,-0.0685225825606685,-0.13701356913708992,0.19200000762939454,54.60425762824572,52.56751812439658,0.0,0.0
2001-11,78916.0,29.93000030517578,0.7291534168459115,4,-0.12849568446240522,-0.02477717339492702,-0.14806378475212456,-0.5144386664253909,-0.42508644802819506,-0.5148125583760765,-0.24585826002706693,50.11802902405118,50.41156404637555,0.0,0.0
2001-12,78916.0,31.389999389648438,-0.5161854894700301,0,-0.3722734875501499,-0.12849568446240522,-0.02477717339492702,-0.5233105525130021,-0.43441442541173986,-0.5161464448609104,-0.30147428340142557,46.71293272688705,48.59998646002059,0.0,0.0
2002-01,78916.0,29.299999237060547,-0.4896409459176657,3,0.048780456718544585,-0.3722734875501499,-0.12849568446240522,-0.4777183594652569,-0.44296577781316887,-0.5316683438631681,-0.3387870411946844,43.54694481964586,46.7618924387863,0.0,0.0
2002-02,78916.0,29.280000686645508,0.16007933253554474,3,-0.06658172007729046,0.048780456718544585,-0.3722734875501499,-0.464814454823204,-0.41204816997555915,-0.36347824594248895,-0.45525580117868825,40.952954977282154,45.09695036715384,0.0,0.0
2002-03,78916.0,27.09000015258789,0.6030326201434075,3,-0.0006825444005384984,-0.06658172007729046,0.048780456718544585,-0.4318372487584233,-0.5492512339371727,-0.47076922778827074,-0.5096832551567803,38.43241773642865,43.38200272767137,0.0,0.0
2002-04,78916.0,24.600000381469727,0.1722556722556723,1,-0.07479509845286536,-0.0006825444005384984,-0.06658172007729046,-0.17808218741596005,-0.600908490832968,-0.5274683109384133,-0.6012157992872182,35.91743276279975,41.59324059946169,0.0,0.0
2002-05,78916.0,26.0,-0.4662630853624362,4,-0.09191582713521307,-0.07479509845286536,-0.0006825444005384984,-0.17171071979778094,-0.605163240661001,-0.5315315315315315,-0.5992292870905588,34.11426316956343,40.10817006617962,0.0,0.0
2002-06,78916.0,25.270000457763672,-0.23970252950610982,4,0.05691055271628542,-0.09191582713521307,-0.07479509845286536,-0.1375426240352754,-0.5495543467898539,-0.5195817264101943,-0.5960839087670142,32.50621540378165,38.695011055854295,0.0,0.0
2002-07,78916.0,21.06999969482422,1.2146039674206088,2,-0.028076905470628022,0.05691055271628542,-0.09191582713521307,-0.28039620216149236,-0.6148784491425054,-0.5769076301683116,-0.5419565283733866,30.426903456698483,37.01643854528,0.0,0.0
2002-08,78916.0,23.31999969482422,-0.5035325576229774,4,-0.16620501333030613,-0.028076905470628022,0.05691055271628542,-0.13916575993092145,-0.5109060497994004,-0.6119800285042312,-0.5444200303819444,29.13473913635771,35.71201579761755,0.0,0.0
2002-09,78916.0,24.510000228881836,0.1484164608911871,0,0.10678690235352528,-0.16620501333030613,-0.028076905470628022,-0.0036585427313929808,-0.1810892088549918,-0.6023685841729917,-0.5291970883147824,28.29387751681664,34.64515717202367,0.0,0.0
2002-10,78916.0,27.489999771118164,0.15731549255677013,3,0.0510291830887859,0.10678690235352528,-0.16620501333030613,0.05730768350454477,-0.12424337987774496,-0.5825360606208415,-0.5046846888086818,28.147717926689644,33.96371361003267,0.0,0.0
2002-11,78916.0,29.989999771118164,0.0909467551383718,4,0.1215830075237938,0.0510291830887859,0.10678690235352528,0.18678271578362288,0.023549506895032938,-0.4654188843703349,-0.4298478965570108,28.482678262040285,33.5852646729932,0.0,0.0
2002-12,78916.0,28.270000457763672,-0.19885001542806957,1,0.09094216154292512,0.1215830075237938,0.0510291830887859,0.3417181237410322,-0.03449454252719649,-0.48327543537124584,-0.4323292993802802,28.444009570353625,33.079049033447525,0.0,0.0
