date,permno,close,vol,day,mom1,mom2,mom3,roc5,roc10,roc15,roc20,ema10,ema20,ema50,ema200
2000-01,91556.0,12.75,,0,,,,,,,,0.0,0.0,0.0,0.0
2000-02,91556.0,14.5,-0.19533611139556928,1,,,,,,,,0.0,0.0,0.0,0.0
2000-03,91556.0,24.0625,-0.08617747161844225,4,0.13725490196078427,,,,,,,0.0,0.0,0.0,0.0
2000-04,91556.0,20.75,-0.40390658477360375,4,0.6594827586206897,0.13725490196078427,,,,,,0.0,0.0,0.0,0.0
2000-05,91556.0,21.125,-0.18176481159767566,2,-0.1376623376623377,0.6594827586206897,0.13725490196078427,,,,,0.0,0.0,0.0,0.0
2000-06,91556.0,17.0625,1.0171537763200282,4,0.01807228915662651,-0.1376623376623377,0.6594827586206897,0.3382352941176471,,,,0.0,0.0,0.0,0.0
2000-07,91556.0,15.375,0.006068546996758739,0,-0.1923076923076923,0.01807228915662651,-0.1376623376623377,0.0603448275862069,,,,0.0,0.0,0.0,0.0
2000-08,91556.0,15.125,-0.49357663127590723,3,-0.09890109890109888,-0.1923076923076923,0.01807228915662651,-0.37142857142857144,,,,0.0,0.0,0.0,0.0
2000-09,91556.0,14.375,0.22664842993104228,4,-0.016260162601625994,-0.09890109890109888,-0.1923076923076923,-0.3072289156626506,,,,0.0,0.0,0.0,0.0
2000-10,91556.0,13.1875,0.002212646348262348,1,-0.04958677685950408,-0.016260162601625994,-0.09890109890109888,-0.3757396449704142,,,,16.83125,0.0,0.0,0.0
2000-11,91556.0,15.375,0.3253463751571799,3,-0.08260869565217388,-0.04958677685950408,-0.016260162601625994,-0.0989010989010989,0.20588235294117646,,,16.566477272727273,0.0,0.0,0.0
2000-12,91556.0,16.875,-0.472776638582715,4,0.16587677725118488,-0.08260869565217388,-0.04958677685950408,0.0975609756097561,0.16379310344827586,,,16.622572314049584,0.0,0.0,0.0
2001-01,91556.0,22.875,0.9838870183935118,2,0.09756097560975618,0.16587677725118488,-0.08260869565217388,0.512396694214876,-0.04935064935064935,,,17.75937734785875,0.0,0.0,0.0
2001-02,91556.0,21.0,-0.31122062960594243,2,0.3555555555555556,0.09756097560975618,0.16587677725118488,0.4608695652173913,0.012048192771084338,,,18.348581466429884,0.0,0.0,0.0
2001-03,91556.0,18.75,-0.10616230519007619,4,-0.08196721311475408,0.3555555555555556,0.09756097560975618,0.4218009478672986,-0.11242603550295859,,,18.42156665435172,0.0,0.0,0.0
2001-04,91556.0,21.979999542236328,-0.031205230746250368,0,-0.1071428571428571,-0.08196721311475408,0.3555555555555556,0.4295934661617124,0.2882051013764881,0.7239215327244178,,19.068554452148923,0.0,0.0,0.0
2001-05,91556.0,23.90999984741211,0.4345245187017739,3,0.17226664225260424,-0.1071428571428571,-0.08196721311475408,0.4168888798466435,0.5551219412950965,0.6489655067180765,,19.948817251287686,0.0,0.0,0.0
2001-06,91556.0,23.950000762939453,-0.2588427264910498,4,0.08780711307418954,0.17226664225260424,-0.1071428571428571,0.046994568871670084,0.5834711248224432,-0.00467529296875,,20.676305162497098,0.0,0.0,0.0
2001-07,91556.0,23.520000457763672,-0.18087616837831066,1,0.0016729784936269088,0.08780711307418954,0.17226664225260424,0.12000002179827009,0.6361739448879076,0.1334939979645143,,21.193340670727384,0.0,0.0,0.0
2001-08,91556.0,29.299999237060547,1.6463312571419375,4,-0.017954083151478173,0.0016729784936269088,0.08780711307418954,0.5626666259765625,1.22180089001407,0.386982212405233,,22.66727859187887,19.292374992370604,0.0,0.0
2001-09,91556.0,29.25,-0.17594397428607056,4,0.24574824263615036,-0.017954083151478173,0.0016729784936269088,0.3307552597439224,0.9024390243902439,0.7142857142857143,1.2941176470588236,23.864137029719075,20.24072023119245,0.0,0.0
2001-10,91556.0,31.299999237060547,0.08050481567585521,2,-0.0017064586471833287,0.24574824263615036,-0.017954083151478173,0.309075676989111,0.8548147696035879,1.035772308101499,1.1586206370386585,25.216111976508433,21.293984898417985,0.0,0.0
2001-11,91556.0,28.209999084472656,-0.07238239653559009,4,0.07008544400206995,-0.0017064586471833287,0.24574824263615036,0.1778704879260455,0.23322400369279372,0.8651239064114153,0.17236359831574674,25.760455087047383,21.95265291613748,0.0,0.0
2001-12,91556.0,32.08000183105469,-0.3384312916955068,0,-0.09872205200980311,0.07008544400206995,-0.0017064586471833287,0.3639456295361364,0.527619134812128,1.231652301290761,0.5460241846291416,26.909463585957802,22.917162336605784,0.0,0.0
2002-01,91556.0,36.33000183105469,0.29696699872001786,3,0.13718549706412997,-0.09872205200980311,0.07008544400206995,0.23993183539411617,0.93760009765625,1.7548816554354265,0.7197634002866125,28.62228872142996,24.194575621791394,0.0,0.0
2002-02,91556.0,36.060001373291016,-0.22867428728352468,3,0.13248128919636892,0.13718549706412997,-0.09872205200980311,0.232820559770633,0.6405824442352165,1.3453659429782774,1.1134066738925137,29.97460011267742,25.324616169553263,0.0,0.0
