date,permno,close,vol,day,mom1,mom2,mom3,roc5,roc10,roc15,roc20,ema10,ema20,ema50,ema200
2000-01,85631.0,30.5625,,0,,,,,,,,0.0,0.0,0.0,0.0
2000-02,85631.0,44.6875,0.9049381833774031,1,,,,,,,,0.0,0.0,0.0,0.0
2000-03,85631.0,45.5,0.29136998326818175,4,0.46216768916155426,,,,,,,0.0,0.0,0.0,0.0
2000-04,85631.0,38.375,-0.5728084828237345,4,0.018181818181818077,0.46216768916155426,,,,,,0.0,0.0,0.0,0.0
2000-05,85631.0,37.1875,-0.35387283236994216,2,-0.1565934065934066,0.018181818181818077,0.46216768916155426,,,,,0.0,0.0,0.0,0.0
2000-06,85631.0,34.6875,-0.09119804658309916,4,-0.030944625407166138,-0.1565934065934066,0.018181818181818077,0.13496932515337423,,,,0.0,0.0,0.0,0.0
2000-07,85631.0,21.625,2.0446565062306017,0,-0.0672268907563025,-0.030944625407166138,-0.1565934065934066,-0.5160839160839161,,,,0.0,0.0,0.0,0.0
2000-08,85631.0,28.125,-0.536728794218334,3,-0.3765765765765766,-0.0672268907563025,-0.030944625407166138,-0.38186813186813184,,,,0.0,0.0,0.0,0.0
2000-09,85631.0,25.375,-0.396628733763568,4,0.300578034682081,-0.3765765765765766,-0.0672268907563025,-0.33876221498371334,,,,0.0,0.0,0.0,0.0
2000-10,85631.0,22.0625,0.6049097119218365,1,-0.09777777777777774,0.300578034682081,-0.3765765765765766,-0.40672268907563025,,,,32.81875,0.0,0.0,0.0
2000-11,85631.0,25.8125,0.3472867559776158,3,-0.13054187192118227,-0.09777777777777774,0.300578034682081,-0.25585585585585585,-0.1554192229038855,,,31.544886363636365,0.0,0.0,0.0
2000-12,85631.0,26.9375,-0.17749010377661278,4,0.16997167138810187,-0.13054187192118227,-0.09777777777777774,0.24566473988439305,-0.3972027972027972,,,30.707179752066114,0.0,0.0,0.0
2001-01,85631.0,36.875,0.42011997306727067,2,0.04358353510895885,0.16997167138810187,-0.13054187192118227,0.3111111111111111,-0.18956043956043955,,,31.828601615326818,0.0,0.0,0.0
2001-02,85631.0,38.125,0.10571970431671729,2,0.3689095127610209,0.04358353510895885,0.16997167138810187,0.5024630541871922,-0.006514657980456026,,,32.97340132163103,0.0,0.0,0.0
