date,permno,close,spyt,spyt1,spyt2,spyt3,rdp5,rdp10,rdp15,rdp20,ema10,ema20,ema50,ema200
2000-01,12319.0,6.625,,,,,,,,,0.0,0.0,0,0
2000-02,12319.0,6.5,-0.018867924528301883,,,,,,,,0.0,0.0,0,0
2000-03,12319.0,6.0,-0.07692307692307687,-0.018867924528301883,,,,,,,0.0,0.0,0,0
2000-04,12319.0,5.875,-0.02083333333333337,-0.07692307692307687,-0.018867924528301883,,,,,,0.0,0.0,0,0
2000-05,12319.0,6.75,0.14893617021276606,-0.02083333333333337,-0.07692307692307687,-0.018867924528301883,,,,,0.0,0.0,0,0
2000-06,12319.0,6.875,0.0185185185185186,0.14893617021276606,-0.02083333333333337,-0.07692307692307687,3.7735849056603774,,,,0.0,0.0,0,0
2000-07,12319.0,5.4375,-0.2090909090909091,0.0185185185185186,0.14893617021276606,-0.02083333333333337,-16.346153846153847,,,,0.0,0.0,0,0
2000-08,12319.0,5.5625,0.02298850574712641,-0.2090909090909091,0.0185185185185186,0.14893617021276606,-7.291666666666667,,,,0.0,0.0,0,0
2000-09,12319.0,5.1875,-0.0674157303370787,0.02298850574712641,-0.2090909090909091,0.0185185185185186,-11.702127659574469,,,,0.0,0.0,0,0
2000-10,12319.0,4.125,-0.20481927710843373,-0.0674157303370787,0.02298850574712641,-0.2090909090909091,-38.88888888888889,,,,5.89375,0.0,0,0
2000-11,12319.0,4.9375,0.19696969696969702,-0.20481927710843373,-0.0674157303370787,0.02298850574712641,-28.18181818181818,-25.471698113207548,,,5.719886363636363,0.0,0,0
2000-12,12319.0,4.1875,-0.15189873417721522,0.19696969696969702,-0.20481927710843373,-0.0674157303370787,-22.988505747126435,-35.57692307692308,,,5.441270661157024,0.0,0,0
2001-01,12319.0,4.949999809265137,0.18208950669018198,-0.15189873417721522,0.19696969696969702,-0.20481927710843373,-11.011239383997543,-17.50000317891439,,,5.351948688085771,0.0,0,0
2001-02,12319.0,5.619999885559082,0.13535355598193677,0.18208950669018198,-0.15189873417721522,0.19696969696969702,8.337347191500378,-4.340427479845412,,,5.400685269444554,0.0,0,0
2001-03,12319.0,5.260000228881836,-0.06405687971672136,0.13535355598193677,0.18208950669018198,-0.15189873417721522,27.515157063802082,-22.074070683232062,,,5.375106171160423,0.0,0,0
2001-04,12319.0,6.230000019073486,0.18441059847593433,-0.06405687971672136,0.13535355598193677,0.18208950669018198,26.177215576171875,-9.381817904385652,-5.9622638630417155,,5.5305414162355255,0.0,0,0
2001-05,12319.0,6.46999979019165,0.038523237621732154,0.18441059847593433,-0.06405687971672136,0.13535355598193677,54.50745767621852,18.98850188858208,-0.4615416893592248,,5.701352029682094,0.0,0,0
2001-06,12319.0,7.919600009918213,0.22404950026800896,0.038523237621732154,0.18441059847593433,-0.06405687971672136,59.9919255571433,42.37483163897911,31.993333498636883,,6.104669844270479,0.0,0,0
2001-07,12319.0,7.800000190734863,-0.015101749966357825,0.22404950026800896,0.038523237621732154,0.18441059847593433,38.7900418072502,50.36144945994917,32.765960693359375,,6.412911725445822,0.0,0,0
2001-08,12319.0,8.279999732971191,0.06153840134600119,-0.015101749966357825,0.22404950026800896,0.038523237621732154,57.414436742930384,100.72726625384706,22.666662710684317,,6.7523822722686155,6.029604983329773,0,0
2001-09,12319.0,9.300000190734863,0.12318846505537939,0.06153840134600119,-0.015101749966357825,0.22404950026800896,49.277691208064255,88.3544342427314,35.27273004705256,40.37736136958284,7.21558553017157,6.34107119355883,0,0
2001-10,12319.0,8.199999809265137,-0.11827960848491204,0.12318846505537939,0.06153840134600119,-0.015101749966357825,26.738795597738978,95.82089096752566,50.804594193381824,26.153843219463642,7.394569944552218,6.518112014102288,0,0
2001-11,12319.0,7.920000076293945,-0.03414630969318089,-0.11827960848491204,0.12318846505537939,0.06153840134600119,0.005051598252833396,60.00000770645942,42.38202384348666,32.00000127156575,7.490102695777987,6.651625162882445,0,0
