date,permno,close,spyt,spyt1,spyt2,spyt3,rdp5,rdp10,rdp15,rdp20,ema10,ema20,ema50,ema200
2000-01,22517.0,23.1875,,,,,,,,,0.0,0.0,0.0,0.0
2000-02,22517.0,20.125,-0.13207547169811318,,,,,,,,0.0,0.0,0.0,0.0
2000-03,22517.0,20.9375,0.04037267080745344,-0.13207547169811318,,,,,,,0.0,0.0,0.0,0.0
2000-04,22517.0,23.875,0.14029850746268657,0.04037267080745344,-0.13207547169811318,,,,,,0.0,0.0,0.0,0.0
2000-05,22517.0,23.625,-0.010471204188481686,0.14029850746268657,0.04037267080745344,-0.13207547169811318,,,,,0.0,0.0,0.0,0.0
2000-06,22517.0,21.9375,-0.0714285714285714,-0.010471204188481686,0.14029850746268657,0.04037267080745344,-5.3908355795148255,,,,0.0,0.0,0.0,0.0
2000-07,22517.0,27.0,0.23076923076923084,-0.0714285714285714,-0.010471204188481686,0.14029850746268657,34.161490683229815,,,,0.0,0.0,0.0,0.0
2000-08,22517.0,33.5,0.2407407407407407,0.23076923076923084,-0.0714285714285714,-0.010471204188481686,60.0,,,,0.0,0.0,0.0,0.0
2000-09,22517.0,41.75,0.24626865671641784,0.2407407407407407,0.23076923076923084,-0.0714285714285714,74.86910994764398,,,,0.0,0.0,0.0,0.0
2000-10,22517.0,41.1875,-0.013473053892215536,0.24626865671641784,0.2407407407407407,0.23076923076923084,74.33862433862434,,,,27.7125,0.0,0.0,0.0
2000-11,22517.0,41.75,0.01365705614567525,-0.013473053892215536,0.24626865671641784,0.2407407407407407,90.31339031339031,80.05390835579514,,,30.264772727272724,0.0,0.0,0.0
2000-12,22517.0,45.1875,0.08233532934131738,0.01365705614567525,-0.013473053892215536,0.24626865671641784,67.36111111111111,124.53416149068323,,,32.97799586776859,0.0,0.0,0.0
2001-01,22517.0,41.95000076293945,-0.07164590289483919,0.08233532934131738,0.01365705614567525,-0.013473053892215536,25.22388287444613,100.35821259911381,,,34.60926948507238,0.0,0.0,0.0
2001-02,22517.0,45.689998626708984,0.08915370192492622,-0.07164590289483919,0.08233532934131738,0.01365705614567525,9.437122459183197,91.37172199668684,,,36.623947510824486,0.0,0.0,0.0
2001-03,22517.0,43.959999084472656,-0.03786385629753608,0.08915370192492622,-0.07164590289483919,0.08233532934131738,6.7314090063069045,86.07407019882606,,,37.95777506966961,0.0,0.0,0.0
2001-04,22517.0,55.0,0.2511374236908672,-0.03786385629753608,0.08915370192492622,-0.07164590289483919,31.736526946107784,150.71225071225072,137.1967654986523,,41.056361420638765,0.0,0.0,0.0
2001-05,22517.0,59.709999084472656,0.085636346990412,0.2511374236908672,-0.03786385629753608,0.08915370192492622,32.13831056038209,121.14814475730613,196.69564762470887,,44.447931904972194,0.0,0.0,0.0
2001-06,22517.0,55.0,-0.0788812452971126,0.085636346990412,0.2511374236908672,-0.03786385629753608,31.10846007085061,64.17910447761194,162.6865671641791,,46.366489740431795,0.0,0.0,0.0
2001-07,22517.0,44.97999954223633,-0.1821818265047941,-0.0788812452971126,0.085636346990412,0.2511374236908672,-1.553948579148375,7.736525849667853,88.39790384182756,,46.11440061348716,0.0,0.0,0.0
2001-08,22517.0,43.349998474121094,-0.03623835226109018,-0.1821818265047941,-0.0788812452971126,0.085636346990412,-1.3876265310638372,5.250375657957132,83.4920570333168,,45.611782042693335,37.68512477874756,0.0,0.0
2001-09,22517.0,32.599998474121094,-0.24798155428811586,-0.03623835226109018,-0.1821818265047941,-0.0788812452971126,-40.72727550159801,-21.916171319470436,48.60398164841524,40.592985333136795,43.24600321204383,37.2008270354498,0.0,0.0
2001-10,22517.0,34.150001525878906,0.04754610810758941,-0.24798155428811586,-0.03623835226109018,-0.1821818265047941,-42.80689658432858,-24.4259993894796,26.48148713288484,69.68944857579581,41.592184723650206,36.910272225014474,0.0,0.0
2001-11,22517.0,35.56999969482422,0.041581203674888156,0.04754610810758941,-0.24798155428811586,-0.03623835226109018,-35.32727328213778,-15.208583914381283,6.1791035666394585,69.88656570662314,40.497241991136384,36.78262722213921,0.0,0.0
2001-12,22517.0,34.849998474121094,-0.020241811270183763,0.041581203674888156,0.04754610810758941,-0.24798155428811586,-22.521123101842498,-23.725105008541533,-16.526949762584206,45.96857999631872,39.47047044258815,36.59856734137558,0.0,0.0
2002-01,22517.0,33.70000076293945,-0.03299850104830293,-0.020241811270183763,0.041581203674888156,0.04754610810758941,-22.26066447716822,-23.33939612195577,-18.17905732821984,42.645505874875994,38.42129413719748,36.32251338152452,0.0,0.0
2002-02,22517.0,32.61000061035156,-0.032344217445436585,-0.03299850104830293,-0.020241811270183763,0.041581203674888156,0.030681400916042257,-40.7090897993608,-21.892214106942365,48.64957543180199,37.36469531413458,35.96894073665091,0.0,0.0
2002-03,22517.0,39.61000061035156,0.21465807632576217,-0.032344217445436585,-0.03299850104830293,-0.020241811270183763,15.988283573970161,-33.66270102547701,-12.343013863675658,46.70370596426505,37.77293264071948,36.31570834367001,0.0,0.0
2002-04,22517.0,38.11000061035156,-0.03786922435966822,0.21465807632576217,-0.032344217445436585,-0.03299850104830293,7.14085166522208,-30.709089799360793,-9.153754666865995,13.76119585179571,37.83421772610713,36.486593321449206,0.0,0.0
2002-05,22517.0,35.38999938964844,-0.07137237410498254,-0.03786922435966822,0.21465807632576217,-0.032344217445436585,1.5495005428144784,-21.320587483738983,-22.54322509661771,-15.233534396051645,37.389814392205544,36.38215580413485,0.0,0.0
2002-06,22517.0,33.08000183105469,-0.06527260803710055,-0.07137237410498254,-0.03786922435966822,0.21465807632576217,-1.8397594001439623,-23.690881210058976,-24.749766788009218,-19.68436581231032,36.606212108359934,36.067664949555784,0.0,0.0
2002-07,22517.0,33.04999923706055,-0.0009069707476851985,-0.06527260803710055,-0.07137237410498254,-0.03786922435966822,1.3492751256475395,1.3803705030743418,-39.909092296253554,-20.8383251806933,35.95962794994186,35.78026821503243,0.0,0.0
2002-08,22517.0,36.349998474121094,0.0998486932901379,-0.0009069707476851985,-0.06527260803710055,-0.07137237410498254,-8.230250153993962,6.442157686508527,-39.12242667648313,-19.55740310014696,36.03060440888354,35.834528239707545,0.0,0.0
