date,permno,close,spyt,spyt1,spyt2,spyt3,rdp5,rdp10,rdp15,rdp20,ema10,ema20,ema50,ema200
2000-01,91556.0,12.75,,,,,,,,,0.0,0.0,0.0,0.0
2000-02,91556.0,14.5,0.13725490196078427,,,,,,,,0.0,0.0,0.0,0.0
2000-03,91556.0,24.0625,0.6594827586206897,0.13725490196078427,,,,,,,0.0,0.0,0.0,0.0
2000-04,91556.0,20.75,-0.1376623376623377,0.6594827586206897,0.13725490196078427,,,,,,0.0,0.0,0.0,0.0
2000-05,91556.0,21.125,0.01807228915662651,-0.1376623376623377,0.6594827586206897,0.13725490196078427,,,,,0.0,0.0,0.0,0.0
2000-06,91556.0,17.0625,-0.1923076923076923,0.01807228915662651,-0.1376623376623377,0.6594827586206897,33.82352941176471,,,,0.0,0.0,0.0,0.0
2000-07,91556.0,15.375,-0.09890109890109888,-0.1923076923076923,0.01807228915662651,-0.1376623376623377,6.0344827586206895,,,,0.0,0.0,0.0,0.0
2000-08,91556.0,15.125,-0.016260162601625994,-0.09890109890109888,-0.1923076923076923,0.01807228915662651,-37.142857142857146,,,,0.0,0.0,0.0,0.0
2000-09,91556.0,14.375,-0.04958677685950408,-0.016260162601625994,-0.09890109890109888,-0.1923076923076923,-30.72289156626506,,,,0.0,0.0,0.0,0.0
2000-10,91556.0,13.1875,-0.08260869565217388,-0.04958677685950408,-0.016260162601625994,-0.09890109890109888,-37.573964497041416,,,,16.83125,0.0,0.0,0.0
2000-11,91556.0,15.375,0.16587677725118488,-0.08260869565217388,-0.04958677685950408,-0.016260162601625994,-9.89010989010989,20.588235294117645,,,16.566477272727273,0.0,0.0,0.0
2000-12,91556.0,16.875,0.09756097560975618,0.16587677725118488,-0.08260869565217388,-0.04958677685950408,9.75609756097561,16.379310344827587,,,16.622572314049584,0.0,0.0,0.0
2001-01,91556.0,22.875,0.3555555555555556,0.09756097560975618,0.16587677725118488,-0.08260869565217388,51.2396694214876,-4.935064935064935,,,17.75937734785875,0.0,0.0,0.0
2001-02,91556.0,21.0,-0.08196721311475408,0.3555555555555556,0.09756097560975618,0.16587677725118488,46.08695652173913,1.2048192771084338,,,18.348581466429884,0.0,0.0,0.0
2001-03,91556.0,18.75,-0.1071428571428571,-0.08196721311475408,0.3555555555555556,0.09756097560975618,42.18009478672986,-11.242603550295858,,,18.42156665435172,0.0,0.0,0.0
2001-04,91556.0,21.979999542236328,0.17226664225260424,-0.1071428571428571,-0.08196721311475408,0.3555555555555556,42.95934661617124,28.820510137648807,72.39215327244179,,19.068554452148923,0.0,0.0,0.0
2001-05,91556.0,23.90999984741211,0.08780711307418954,0.17226664225260424,-0.1071428571428571,-0.08196721311475408,41.688887984664355,55.51219412950965,64.89655067180765,,19.948817251287686,0.0,0.0,0.0
2001-06,91556.0,23.950000762939453,0.0016729784936269088,0.08780711307418954,0.17226664225260424,-0.1071428571428571,4.699456887167008,58.34711248224432,-0.46752929687499994,,20.676305162497098,0.0,0.0,0.0
2001-07,91556.0,23.520000457763672,-0.017954083151478173,0.0016729784936269088,0.08780711307418954,0.17226664225260424,12.000002179827009,63.61739448879076,13.349399796451431,,21.193340670727384,0.0,0.0,0.0
2001-08,91556.0,29.299999237060547,0.24574824263615036,-0.017954083151478173,0.0016729784936269088,0.08780711307418954,56.26666259765625,122.180089001407,38.6982212405233,,22.66727859187887,19.292374992370604,0.0,0.0
2001-09,91556.0,29.25,-0.0017064586471833287,0.24574824263615036,-0.017954083151478173,0.0016729784936269088,33.07552597439224,90.2439024390244,71.42857142857143,129.41176470588235,23.864137029719075,20.24072023119245,0.0,0.0
2001-10,91556.0,31.299999237060547,0.07008544400206995,-0.0017064586471833287,0.24574824263615036,-0.017954083151478173,30.907567698911098,85.48147696035879,103.57723081014989,115.86206370386584,25.216111976508433,21.293984898417985,0.0,0.0
2001-11,91556.0,28.209999084472656,-0.09872205200980311,0.07008544400206995,-0.0017064586471833287,0.24574824263615036,17.78704879260455,23.32240036927937,86.51239064114154,17.236359831574674,25.760455087047383,21.95265291613748,0.0,0.0
2001-12,91556.0,32.08000183105469,0.13718549706412997,-0.09872205200980311,0.07008544400206995,-0.0017064586471833287,36.394562953613644,52.761913481212794,123.1652301290761,54.60241846291416,26.909463585957802,22.917162336605784,0.0,0.0
2002-01,91556.0,36.33000183105469,0.13248128919636892,0.13718549706412997,-0.09872205200980311,0.07008544400206995,23.993183539411618,93.760009765625,175.48816554354266,71.97634002866124,28.62228872142996,24.194575621791394,0.0,0.0
