Date,Close,SPYt,SPYt1,SPYt2,SPYt3,RDP5,RDP10,RDP15,RDP20,EMA10,EMA20,EMA50,EMA200
1999-12-31,201.25,,,,,,,,,0.0,0.0,0.0,0.0
2000-01-03,194.6875,-0.03260869565217395,,,,,,,,0.0,0.0,0.0,0.0
2000-01-04,186.15625,-0.043820224719101075,-0.03260869565217395,,,,,,,0.0,0.0,0.0,0.0
2000-01-05,174.125,-0.06462984723854293,-0.043820224719101075,-0.03260869565217395,,,,,,0.0,0.0,0.0,0.0
2000-01-06,160.5625,-0.07788944723618085,-0.06462984723854293,-0.043820224719101075,-0.03260869565217395,,,,,0.0,0.0,0.0,0.0
2000-01-07,202.125,0.2588555858310626,-0.07788944723618085,-0.06462984723854293,-0.043820224719101075,0.43478260869565216,,,,0.0,0.0,0.0,0.0
2000-01-10,225.3125,0.11471861471861478,0.2588555858310626,-0.07788944723618085,-0.06462984723854293,15.730337078651685,,,,0.0,0.0,0.0,0.0
2000-01-11,211.3125,-0.062135922330097126,0.11471861471861478,0.2588555858310626,-0.07788944723618085,13.513513513513514,,,,0.0,0.0,0.0,0.0
2000-01-12,207.375,-0.018633540372670843,-0.062135922330097126,0.11471861471861478,0.2588555858310626,19.09547738693467,,,,0.0,0.0,0.0,0.0
2000-01-13,218.75,0.05485232067510548,-0.018633540372670843,-0.062135922330097126,0.11471861471861478,36.23978201634878,,,,198.165625,0.0,0.0,0.0
2000-01-14,233.84375,0.06899999999999995,0.05485232067510548,-0.018633540372670843,-0.062135922330097126,15.69264069264069,16.195652173913043,,,204.65255681818184,0.0,0.0,0.0
2000-01-18,243.90625,0.04303086997193639,0.06899999999999995,0.05485232067510548,-0.018633540372670843,8.25242718446602,25.280898876404496,,,211.78959194214875,0.0,0.0,0.0
2000-01-19,238.875,-0.020627802690582953,0.04303086997193639,0.06899999999999995,0.05485232067510548,13.043478260869565,28.319623971797885,,,216.71421158903078,0.0,0.0,0.0
2000-01-20,257.03125,0.07600732600732596,-0.020627802690582953,0.04303086997193639,0.06899999999999995,23.945147679324894,47.61306532663316,,,224.04458220920696,0.0,0.0,0.0
2000-01-21,258.34375,0.005106382978723456,0.07600732600732596,-0.020627802690582953,0.04303086997193639,18.099999999999998,60.89918256130791,,,230.2807945348057,0.0,0.0,0.0
2000-01-24,269.0625,0.041490262489415786,0.005106382978723456,0.07600732600732596,-0.020627802690582953,15.060804490177738,33.116883116883116,33.69565217391305,,237.33201371029554,0.0,0.0,0.0
2000-01-25,259.0,-0.0373983739837398,0.041490262489415786,0.005106382978723456,0.07600732600732596,6.188340807174888,14.951456310679612,33.03370786516854,,241.2716475811509,0.0,0.0,0.0
2000-01-26,238.4375,-0.07939189189189189,-0.0373983739837398,0.041490262489415786,0.005106382978723456,-0.18315018315018314,12.836438923395447,28.08460634547591,,240.7563480209416,0.0,0.0,0.0
2000-01-27,247.40625,0.03761467889908254,-0.07939189189189189,-0.0373983739837398,0.041490262489415786,-3.74468085106383,19.303797468354432,42.085427135678394,,241.96542110804313,0.0,0.0,0.0
2000-01-28,231.4375,-0.06454465075154725,0.03761467889908254,-0.07939189189189189,-0.0373983739837398,-10.414902624894157,5.800000000000001,44.141689373297005,,240.05125363385343,222.95,0.0,0.0
2000-01-31,229.6875,-0.007561436672967825,-0.06454465075154725,0.03761467889908254,-0.07939189189189189,-14.634146341463413,-1.7773620205799812,13.636363636363635,14.130434782608695,238.1669347913346,223.59166666666667,0.0,0.0
2000-02-01,242.375,0.05523809523809531,-0.007561436672967825,-0.06454465075154725,0.03761467889908254,-6.418918918918918,-0.6278026905829596,7.572815533980583,24.49438202247191,238.93203755654648,225.38055555555556,0.0,0.0
2000-02-02,259.4375,0.07039711191335729,0.05523809523809531,-0.007561436672967825,-0.06454465075154725,8.807339449541285,8.608058608058608,22.77432712215321,39.365452408930665,242.6603034553562,228.6240740740741,0.0,0.0
2000-02-03,264.03125,0.01770657672849918,0.07039711191335729,0.05523809523809531,-0.007561436672967825,6.71971706454465,2.723404255319149,27.320675105485233,51.63316582914573,246.54593009983688,231.99618606701944,0.0,0.0
2000-02-04,264.46875,0.001657000828500399,0.01770657672849918,0.07039711191335729,0.05523809523809531,14.272211720226844,2.3708721422523285,20.9,64.71389645776566,249.80462462713925,235.08881120349378,0.0,0.0
2000-02-07,282.84375,0.0694789081885856,0.001657000828500399,0.01770657672849918,0.07039711191335729,23.142857142857142,5.121951219512195,20.95416276894294,39.935064935064936,255.81173833129574,239.63690061268485,0.0,0.0
2000-02-08,301.875,0.06728538283062635,0.0694789081885856,0.001657000828500399,0.01770657672849918,24.548736462093864,16.554054054054053,23.766816143497756,33.980582524271846,264.1868768165147,245.56433864957202,0.0,0.0
2000-02-09,292.90625,-0.02971014492753621,0.06728538283062635,0.0694789081885856,0.001657000828500399,12.900505902192243,22.84403669724771,22.61904761904762,38.612836438923395,269.40858103169387,250.07309211151755,0.0,0.0
2000-02-10,346.5,0.18297236743838696,-0.02971014492753621,0.06728538283062635,0.0694789081885856,31.23446561723281,40.05305039787798,34.808510638297875,67.08860759493672,283.42520266229496,259.25660714851585,0.0,0.0
2000-02-11,339.5,-0.02020202020202022,0.18297236743838696,-0.02971014492753621,0.06728538283062635,28.37055417700579,46.69187145557656,31.41405588484335,55.2,293.6206203600595,266.8988350391334,0.0,0.0
2000-02-14,349.34375,0.02899484536082464,-0.02020202020202022,0.18297236743838696,-0.02971014492753621,23.511214230471772,52.095238095238095,29.837398373983742,49.39195509822264,303.7520984764123,274.7507317020731,0.0,0.0
2000-02-15,348.90625,-0.00125234815278652,0.02899484536082464,-0.02020202020202022,0.18297236743838696,15.579710144927535,43.95306859205776,34.71283783783784,43.04932735426009,311.9619442079737,281.81316201616136,0.0,0.0
2000-02-16,411.90625,0.1805642633228841,-0.00125234815278652,0.02899484536082464,-0.02020202020202022,40.62733383121733,58.768971332209105,72.75229357798165,72.43589743589743,330.1336361701603,294.20297991938406,0.0,0.0
2000-02-17,397.46875,-0.035050451407328764,0.1805642633228841,-0.00125234815278652,0.02899484536082464,14.709595959595958,50.538525269262635,60.654288240495134,54.638297872340424,342.376384139222,304.03781516515704,0.0,0.0
