date,permno,close,spyt,spyt1,spyt2,spyt3,rdp5,rdp10,rdp15,rdp20,ema10,ema20,ema50,ema200
2000-01,10516.0,11.75,,,,,,,,,0.0,0.0,0.0,0.0
2000-02,10516.0,10.0625,-0.1436170212765957,,,,,,,,0.0,0.0,0.0,0.0
2000-03,10516.0,10.3125,0.024844720496894457,-0.1436170212765957,,,,,,,0.0,0.0,0.0,0.0
2000-04,10516.0,9.9375,-0.036363636363636376,0.024844720496894457,-0.1436170212765957,,,,,,0.0,0.0,0.0,0.0
2000-05,10516.0,11.9375,0.20125786163522008,-0.036363636363636376,0.024844720496894457,-0.1436170212765957,,,,,0.0,0.0,0.0,0.0
2000-06,10516.0,9.8125,-0.17801047120418845,0.20125786163522008,-0.036363636363636376,0.024844720496894457,-16.48936170212766,,,,0.0,0.0,0.0,0.0
2000-07,10516.0,9.375,-0.04458598726114649,-0.17801047120418845,0.20125786163522008,-0.036363636363636376,-6.832298136645963,,,,0.0,0.0,0.0,0.0
2000-08,10516.0,8.8125,-0.06000000000000005,-0.04458598726114649,-0.17801047120418845,0.20125786163522008,-14.545454545454545,,,,0.0,0.0,0.0,0.0
2000-09,10516.0,8.625,-0.021276595744680882,-0.06000000000000005,-0.04458598726114649,-0.17801047120418845,-13.20754716981132,,,,0.0,0.0,0.0,0.0
2000-10,10516.0,11.0,0.2753623188405796,-0.021276595744680882,-0.06000000000000005,-0.04458598726114649,-7.853403141361256,,,,10.1625,0.0,0.0,0.0
2000-11,10516.0,12.75,0.15909090909090917,0.2753623188405796,-0.021276595744680882,-0.06000000000000005,29.936305732484076,8.51063829787234,,,10.632954545454545,0.0,0.0,0.0
2000-12,10516.0,15.0,0.17647058823529416,0.15909090909090917,0.2753623188405796,-0.021276595744680882,60.0,49.06832298136646,,,11.426962809917356,0.0,0.0,0.0
2001-01,10516.0,14.930000305175781,-0.00466664632161462,0.17647058823529416,0.15909090909090917,0.2753623188405796,69.41844317929964,44.775760535037875,,,12.06387871814616,0.0,0.0,0.0
2001-02,10516.0,15.050000190734863,0.00803750054294916,-0.00466664632161462,0.17647058823529416,0.15909090909090917,74.49275583460711,51.446542799847684,,,12.60680989498047,0.0,0.0,0.0
2001-03,10516.0,13.149999618530273,-0.12624588359635203,0.00803750054294916,-0.00466664632161462,0.17647058823529416,19.54545107754794,10.157064867269307,,,12.705571662898615,0.0,0.0,0.0
2001-04,10516.0,11.90999984741211,-0.09429656327676417,-0.12624588359635203,0.00803750054294916,-0.00466664632161462,-6.588236490885417,21.37579462330812,1.3617008290392287,,12.560922241901068,0.0,0.0,0.0
2001-05,10516.0,13.5,0.13350127396797373,-0.09429656327676417,-0.12624588359635203,0.00803750054294916,-10.0,44.0,34.161490683229815,,12.73166365246451,0.0,0.0,0.0
2001-06,10516.0,13.050000190734863,-0.03333331920482496,0.13350127396797373,-0.09429656327676417,-0.12624588359635203,-12.592096959228988,48.08510854734597,26.545456395004734,,12.789543023059117,0.0,0.0,0.0
2001-07,10516.0,13.390000343322754,0.02605365115850966,-0.03333331920482496,0.13350127396797373,-0.09429656327676417,-11.02989917856642,55.246380792147875,34.74214181960004,,12.898717081288869,0.0,0.0,0.0
2001-08,10516.0,13.430000305175781,0.002987301032667533,0.02605365115850966,-0.03333331920482496,0.13350127396797373,2.1292828499473555,22.090911865234375,12.502620357493456,,12.995314031086489,11.889250040054321,0.0,0.0
2001-09,10516.0,12.59000015258789,-0.0625465475428294,0.002987301032667533,0.02605365115850966,-0.03333331920482496,5.709490460854512,-1.2549007640165442,28.305734039112263,7.148937468833112,12.921620598632197,11.955988146009899,0.0,0.0
2001-10,10516.0,13.930000305175781,0.1064336883516599,-0.0625465475428294,0.002987301032667533,0.02605365115850966,3.1851874457465277,-7.133331298828124,48.586669921875,38.43478564149845,13.104962363458302,12.143989304025697,0.0,0.0
2001-11,10516.0,15.390000343322754,0.10480976354354432,0.1064336883516599,-0.0625465475428294,0.002987301032667533,17.931035389939883,3.0810450686160036,74.63830176820146,49.23636696555398,13.520423814342747,12.453133212530178,0.0,0.0
2001-12,10516.0,14.350000381469727,-0.06757634429191228,0.10480976354354432,0.1064336883516599,-0.0625465475428294,7.169529600689666,-4.6511614644103005,66.37681601704031,44.402519561959515,13.671255917456742,12.633787228619658,0.0,0.0
