Date,Close,SPYt,SPYt1,SPYt2,SPYt3,RDP5,RDP10,RDP15,RDP20,EMA10,EMA20,EMA50,EMA200
1999-12-31,60.0625,,,,,,,,,0.0,0.0,0.0,0.0
2000-01-03,62.9375,0.04786680541103028,,,,,,,,0.0,0.0,0.0,0.0
2000-01-04,58.125,-0.07646474677259185,0.04786680541103028,,,,,,,0.0,0.0,0.0,0.0
2000-01-05,60.125,0.03440860215053765,-0.07646474677259185,0.04786680541103028,,,,,,0.0,0.0,0.0,0.0
2000-01-06,61.125,0.016632016632016633,0.03440860215053765,-0.07646474677259185,0.04786680541103028,,,,,0.0,0.0,0.0,0.0
2000-01-07,68.0,0.11247443762781195,0.016632016632016633,0.03440860215053765,-0.07646474677259185,13.215400624349636,,,,0.0,0.0,0.0,0.0
2000-01-10,72.125,0.06066176470588225,0.11247443762781195,0.016632016632016633,0.03440860215053765,14.597815292949354,,,,0.0,0.0,0.0,0.0
2000-01-11,66.4375,-0.07885615251299827,0.06066176470588225,0.11247443762781195,0.016632016632016633,14.301075268817204,,,,0.0,0.0,0.0,0.0
2000-01-12,63.5625,-0.043273753527751646,-0.07885615251299827,0.06066176470588225,0.11247443762781195,5.717255717255718,,,,0.0,0.0,0.0,0.0
2000-01-13,66.8125,0.051130776794493515,-0.043273753527751646,-0.07885615251299827,0.06066176470588225,9.304703476482617,,,,63.93125,0.0,0.0,0.0
2000-01-14,68.3125,0.022450888681010195,0.051130776794493515,-0.043273753527751646,-0.07885615251299827,0.4595588235294118,13.735691987513007,,,64.7278409090909,0.0,0.0,0.0
2000-01-18,69.0625,0.010978956999085021,0.022450888681010195,0.051130776794493515,-0.043273753527751646,-4.2461005199306765,9.731876861966237,,,65.51596074380164,0.0,0.0,0.0
2000-01-19,72.0,0.04253393665158378,0.010978956999085021,0.022450888681010195,0.051130776794493515,8.372530573847602,23.870967741935484,,,66.69487697220134,0.0,0.0,0.0
2000-01-20,71.8125,-0.0026041666666666297,0.04253393665158378,0.010978956999085021,0.022450888681010195,12.979351032448378,19.43866943866944,,,67.62535388634655,0.0,0.0,0.0
2000-01-21,74.6875,0.040034812880765935,-0.0026041666666666297,0.04253393665158378,0.010978956999085021,11.786716557530402,22.188139059304703,,,68.90938045246536,0.0,0.0,0.0
2000-01-24,69.25,-0.07280334728033477,0.040034812880765935,-0.0026041666666666297,0.04253393665158378,1.3723696248856359,1.8382352941176472,15.29656607700312,,68.97131127928984,0.0,0.0,0.0
2000-01-25,69.375,0.0018050541516245744,-0.07280334728033477,0.040034812880765935,-0.0026041666666666297,0.4524886877828055,-3.8128249566724435,10.228401191658392,,69.04470922850986,0.0,0.0,0.0
2000-01-26,64.125,-0.07567567567567568,0.0018050541516245744,-0.07280334728033477,0.040034812880765935,-10.9375,-3.4807149576669802,10.32258064516129,,68.15021664150807,0.0,0.0,0.0
2000-01-27,61.375,-0.042884990253411304,-0.07567567567567568,0.0018050541516245744,-0.07280334728033477,-14.53437771975631,-3.44149459193707,2.079002079002079,,66.91835907032478,0.0,0.0,0.0
2000-01-28,59.6875,-0.027494908350305547,-0.042884990253411304,-0.07567567567567568,0.0018050541516245744,-20.0836820083682,-10.664172123479888,-2.3517382413087935,,65.60365742117482,65.95,0.0,0.0
2000-01-31,63.6875,0.06701570680628266,-0.027494908350305547,-0.042884990253411304,-0.07567567567567568,-8.032490974729242,-6.77035681610247,-6.341911764705882,6.035379812695109,65.2552651627794,65.73452380952381,0.0,0.0
2000-02-01,65.3125,0.025515210991167825,0.06701570680628266,-0.027494908350305547,-0.042884990253411304,-5.8558558558558556,-5.429864253393665,-9.445407279029462,3.7735849056603774,65.2656714968195,65.69433106575963,0.0,0.0
2000-02-02,63.6875,-0.024880382775119614,0.025515210991167825,0.06701570680628266,-0.027494908350305547,-0.682261208576998,-11.54513888888889,-4.13922859830668,9.56989247311828,64.9787312246705,65.50320429759205,0.0,0.0
2000-02-03,64.0,0.004906771344455274,-0.024880382775119614,0.025515210991167825,0.06701570680628266,4.276985743380855,-10.879025239338555,0.688298918387414,6.4449064449064455,64.80078009291222,65.36004198353567,0.0,0.0
2000-02-04,64.625,0.009765625,0.004906771344455274,-0.024880382775119614,0.025515210991167825,8.272251308900524,-13.472803347280335,-3.274087932647334,5.725971370143149,64.76882007601908,65.2900379851037,0.0,0.0
2000-02-07,69.1875,0.07059961315280461,0.009765625,0.004906771344455274,-0.024880382775119614,8.635917566241414,-0.09025270758122744,1.2808783165599267,1.7463235294117647,65.57221642583379,65.66122484366525,0.0,0.0
2000-02-08,70.5,0.01897018970189701,0.07059961315280461,0.009765625,0.004906771344455274,7.942583732057416,1.6216216216216217,2.0814479638009047,-2.2530329289428077,66.46817707568218,66.12206057283998,0.0,0.0
2000-02-09,66.8125,-0.052304964539007126,0.01897018970189701,0.07059961315280461,0.009765625,4.906771344455349,4.1910331384015596,-7.204861111111111,0.5644402634054563,66.53078124373997,66.18781670875998,0.0,0.0
2000-02-10,65.1875,-0.024321796071094526,-0.052304964539007126,0.01897018970189701,0.07059961315280461,1.85546875,6.211812627291242,-9.225413402959095,2.55653883972468,66.2865482903327,66.09254845078284,0.0,0.0
2000-02-11,62.625,-0.03930968360498566,-0.024321796071094526,-0.052304964539007126,0.01897018970189701,-3.0947775628626695,4.9214659685863875,-16.150627615062763,-6.26753975678204,65.62081223754494,65.76230574118448,0.0,0.0
2000-02-14,65.0625,0.038922155688622784,-0.03930968360498566,-0.024321796071094526,-0.052304964539007126,-5.9620596205962055,2.1589793915603535,-6.046931407942238,-4.757548032936871,65.51930092162767,65.69565757535739,0.0,0.0
2000-02-15,65.0625,0.0,0.038922155688622784,-0.03930968360498566,-0.024321796071094526,-7.712765957446808,-0.3827751196172249,-6.216216216216217,-5.791855203619909,65.43624620860446,65.63535685389478,0.0,0.0
2000-02-16,69.875,0.07396733909702213,0.0,0.038922155688622784,-0.03930968360498566,4.583723105706268,9.71540726202159,8.966861598440545,-2.951388888888889,66.24329235249455,66.03913239161908,0.0,0.0
2000-02-17,72.75,0.041144901610017826,0.07396733909702213,0.0,0.038922155688622784,11.601150527325025,13.671875,18.533604887983707,1.3054830287206265,67.42633010658645,66.67826264003631,0.0,0.0
2000-02-18,71.3125,-0.019759450171821347,0.041144901610017826,0.07396733909702213,0.0,13.872255489021956,10.34816247582205,19.476439790575917,-4.518828451882846,68.13290645084345,67.11961857908047,0.0,0.0
2000-02-22,67.5,-0.05346187554776516,-0.019759450171821347,0.041144901610017826,0.07396733909702213,3.7463976945244957,-2.4390243902439024,5.986261040235525,-2.527075812274368,68.01783255069009,67.15584538107281,0.0,0.0
2000-02-23,71.4375,0.05833333333333335,-0.05346187554776516,-0.019759450171821347,0.041144901610017826,9.798270893371757,1.3297872340425532,9.37799043062201,2.9729729729729732,68.63959026874643,67.56362201144682,0.0,0.0
2000-02-24,72.5625,0.015748031496062964,0.05833333333333335,-0.05346187554776516,-0.019759450171821347,3.8461538461538463,8.606173994387278,13.935230618253188,13.157894736842104,69.3528465835198,68.03970562940427,0.0,0.0
2000-02-25,73.5625,0.013781223083548566,0.015748031496062964,0.05833333333333335,-0.05346187554776516,1.1168384879725086,12.847555129434324,14.94140625,19.85743380855397,70.11823811378892,68.56568604565149,0.0,0.0
2000-02-28,68.4375,-0.06966864910790149,0.013781223083548566,0.015748031496062964,0.05833333333333335,-4.031551270815075,9.281437125748502,5.899419729206963,14.659685863874344,69.8126493658273,68.55347785082753,0.0,0.0
2000-02-29,68.1875,-0.0036529680365297024,-0.06966864910790149,0.013781223083548566,0.015748031496062964,1.0185185185185186,4.803073967339097,-1.4453477868112015,7.065750736015702,69.5171676629496,68.51862281741539,0.0,0.0
2000-03-01,65.0625,-0.045829514207149424,-0.0036529680365297024,-0.06966864910790149,0.013781223083548566,-8.923884514435695,0.0,-7.712765957446808,-0.3827751196172249,68.70722808786786,68.18946826337583,0.0,0.0
2000-03-02,65.3125,0.003842459173871271,-0.045829514207149424,-0.0036529680365297024,-0.06966864910790149,-9.991386735572782,-6.529516994633274,-2.245088868101029,2.551521099116781,68.0900047991646,67.91547128591147,0.0,0.0
2000-03-03,66.3125,0.015311004784688942,0.003842459173871271,-0.045829514207149424,-0.0036529680365297024,-9.855564995751912,-8.848797250859107,1.725790987535954,3.61328125,67.7668221084074,67.7628073539199,0.0,0.0
2000-03-06,64.5625,-0.02639019792648445,0.015311004784688942,0.003842459173871271,-0.045829514207149424,-5.662100456621005,-9.465381244522348,3.093812375249501,-0.09671179883945842,67.18421808869695,67.4580161773561,0.0,0.0
2000-03-07,61.0,-0.055179090029041644,-0.02639019792648445,0.015311004784688942,0.003842459173871271,-10.540788267644363,-9.62962962962963,-6.243996157540826,-11.833785004516711,66.05981479984295,66.8429670176079,0.0,0.0
2000-03-08,61.375,0.006147540983606481,-0.055179090029041644,-0.02639019792648445,0.015311004784688942,-5.667627281460135,-14.085739282589676,-5.667627281460135,-12.943262411347517,65.2080302907806,66.32220825402621,0.0,0.0
2000-03-09,59.0,-0.03869653767820769,0.006147540983606481,-0.055179090029041644,-0.02639019792648445,-9.665071770334928,-18.69078380706288,-15.56350626118068,-11.693171188026193,64.07929751063867,65.6248550869761,0.0,0.0
2000-03-10,59.5625,0.009533898305084776,-0.03869653767820769,0.006147540983606481,-0.055179090029041644,-10.179076343072573,-19.031435853865762,-18.127147766323024,-8.62895493767977,63.25806159961345,65.04748793583552,0.0,0.0
2000-03-13,58.0,-0.026232948583420734,0.009533898305084776,-0.03869653767820769,0.006147540983606481,-10.164569215876089,-15.251141552511417,-18.66783523225241,-7.385229540918163,62.30205039968373,64.37629860861308,66.01125,0.0
2000-03-14,52.25,-0.09913793103448276,-0.026232948583420734,0.009533898305084776,-0.03869653767820769,-14.344262295081966,-23.373052245646196,-22.59259259259259,-19.6926032660903,60.474404872468504,63.22141302684041,65.47159313725491,0.0
2000-03-15,58.5,0.11961722488038284,-0.09913793103448276,-0.026232948583420734,0.009533898305084776,-4.684317718940937,-10.086455331412104,-18.11023622047244,-10.086455331412104,60.11542216838332,62.771754643331796,65.1981973279508,0.0
2000-03-16,64.75,0.1068376068376069,0.11961722488038284,-0.09913793103448276,-0.026232948583420734,9.745762711864407,-0.8612440191387559,-10.766580534022395,-7.334525939177102,60.95807268322271,62.96015896301448,65.1806209621488,0.0
