date,permno,close,spyt,spyt1,spyt2,spyt3,rdp5,rdp10,rdp15,rdp20,ema10,ema20,ema50,ema200
2015-07,15408.0,79.47000122070312,,,,,,,,,0.0,0.0,0.0,0
2015-08,15408.0,72.66000366210938,-0.08569268219439319,,,,,,,,0.0,0.0,0.0,0
2015-09,15408.0,70.58000183105469,-0.028626503251050095,-0.08569268219439319,,,,,,,0.0,0.0,0.0,0
2015-10,15408.0,77.97000122070312,0.1047038707555954,-0.028626503251050095,-0.08569268219439319,,,,,,0.0,0.0,0.0,0
2015-11,15408.0,73.69000244140625,-0.05489289101306849,0.1047038707555954,-0.028626503251050095,-0.08569268219439319,,,,,0.0,0.0,0.0,0
2015-12,15408.0,72.76000213623047,-0.012620440688888013,-0.05489289101306849,0.1047038707555954,-0.028626503251050095,-8.4434364935238,,,,0.0,0.0,0.0,0
2016-01,15408.0,78.05999755859375,0.0728421559477137,-0.012620440688888013,-0.05489289101306849,0.1047038707555954,7.431865709222851,,,,0.0,0.0,0.0,0
2016-02,15408.0,77.0199966430664,-0.013323096951760593,0.0728421559477137,-0.012620440688888013,-0.05489289101306849,9.124390259194024,,,,0.0,0.0,0.0,0
2016-03,15408.0,78.55999755859375,0.019994819302111555,-0.013323096951760593,0.0728421559477137,-0.012620440688888013,0.7566965867046378,,,,0.0,0.0,0.0,0
2016-04,15408.0,78.06999969482422,-0.006237243877255327,0.019994819302111555,-0.013323096951760593,0.0728421559477137,5.943814775824811,,,,75.88400039672851,0.0,0.0,0
2016-05,15408.0,83.19000244140625,0.06558220528495107,-0.006237243877255327,0.019994819302111555,-0.013323096951760593,14.334799338855731,4.68101316668158,,,77.21236440485173,0.0,0.0,0
2016-06,15408.0,88.4800033569336,0.06358938286188032,0.06558220528495107,-0.006237243877255327,0.019994819302111555,13.348713969044557,21.772638174355073,,,79.26102603250297,0.0,0.0,0
2016-07,15408.0,86.38999938964844,-0.023621201265713765,0.06358938286188032,0.06558220528495107,-0.006237243877255327,12.165675350526712,22.400109306369366,,,80.55720300652942,0.0,0.0,0
2016-08,15408.0,89.48999786376953,0.03588376543607841,-0.023621201265713765,0.06358938286188032,0.06558220528495107,13.912933611057806,14.7749088915078,,,82.18134752602761,0.0,0.0,0
2016-09,15408.0,89.51000213623047,0.00022353640561467714,0.03588376543607841,-0.023621201265713765,0.06358938286188032,14.653519259799207,21.4683120785663,,,83.51383018242812,0.0,0.0,0
2016-10,15408.0,88.94999694824219,-0.0062563420246150026,0.00022353640561467714,0.03588376543607841,-0.023621201265713765,6.92390231734025,22.25122915980509,11.929024263144697,,84.50222413984886,0.0,0.0,0
2016-11,15408.0,81.6500015258789,-0.08206852920535757,-0.0062563420246150026,0.00022353640561467714,0.03588376543607841,-7.719260366098828,4.599031616149374,12.372691179009148,,83.98363821003615,0.0,0.0,0
2016-12,15408.0,87.31999969482422,0.0694427196936207,-0.08206852920535757,-0.0062563420246150026,0.00022353640561467714,1.0765138462163448,13.373154376377204,23.71776343083637,,84.59024938908851,0.0,0.0,0
