date,permno,close,spyt,spyt1,spyt2,spyt3,rdp5,rdp10,rdp15,rdp20,ema10,ema20,ema50,ema200
2000-01,23229.0,30.0,,,,,,,,,0.0,0.0,0.0,0.0
2000-02,23229.0,16.75,-0.44166666666666665,,,,,,,,0.0,0.0,0.0,0.0
2000-03,23229.0,18.125,0.08208955223880587,-0.44166666666666665,,,,,,,0.0,0.0,0.0,0.0
2000-04,23229.0,19.0,0.048275862068965614,0.08208955223880587,-0.44166666666666665,,,,,,0.0,0.0,0.0,0.0
2000-05,23229.0,22.75,0.19736842105263164,0.048275862068965614,0.08208955223880587,-0.44166666666666665,,,,,0.0,0.0,0.0,0.0
2000-06,23229.0,22.125,-0.027472527472527486,0.19736842105263164,0.048275862068965614,0.08208955223880587,-26.25,,,,0.0,0.0,0.0,0.0
2000-07,23229.0,25.5625,0.15536723163841804,-0.027472527472527486,0.19736842105263164,0.048275862068965614,52.61194029850746,,,,0.0,0.0,0.0,0.0
2000-08,23229.0,26.125,0.022004889975550057,0.15536723163841804,-0.027472527472527486,0.19736842105263164,44.13793103448276,,,,0.0,0.0,0.0,0.0
2000-09,23229.0,26.9375,0.031100478468899517,0.022004889975550057,0.15536723163841804,-0.027472527472527486,41.776315789473685,,,,0.0,0.0,0.0,0.0
2000-10,23229.0,27.0,0.002320185614849146,0.031100478468899517,0.022004889975550057,0.15536723163841804,18.681318681318682,,,,23.4375,0.0,0.0,0.0
2000-11,23229.0,27.8125,0.03009259259259256,0.002320185614849146,0.031100478468899517,0.022004889975550057,25.70621468926554,-7.291666666666667,,,24.232954545454547,0.0,0.0,0.0
2000-12,23229.0,31.6875,0.1393258426966293,0.03009259259259256,0.002320185614849146,0.031100478468899517,23.96088019559902,89.17910447761194,,,25.58832644628099,0.0,0.0,0.0
2001-01,23229.0,29.5,-0.06903353057199213,0.1393258426966293,0.03009259259259256,0.002320185614849146,12.918660287081341,62.758620689655174,,,26.299539819684444,0.0,0.0,0.0
2001-02,23229.0,29.549999237060547,0.0016948893918828922,-0.06903353057199213,0.1393258426966293,0.03009259259259256,9.698373037811775,55.52631177400288,,,26.890532441025552,0.0,0.0,0.0
2001-03,23229.0,29.59000015258789,0.0013536689191238072,0.0016948893918828922,-0.06903353057199213,0.1393258426966293,9.592593157732928,30.065934736650068,,,27.381344752218705,0.0,0.0,0.0
2001-04,23229.0,31.299999237060547,0.057789762610836126,0.0013536689191238072,0.0016948893918828922,-0.06903353057199213,12.53932309954354,41.4689231053584,4.333330790201823,,28.093827385826312,0.0,0.0,0.0
2001-05,23229.0,29.670000076293945,-0.05207665177309695,0.057789762610836126,0.0013536689191238072,0.0016948893918828922,-6.366863664555597,16.068459956162133,77.13432881369519,,28.380404238638608,0.0,0.0,0.0
2001-06,23229.0,27.850000381469727,-0.061341411868697016,-0.05207665177309695,0.057789762610836126,0.0013536689191238072,-5.593219045865334,6.602872273568332,53.65517451845366,,28.28396717369881,0.0,0.0,0.0
2001-07,23229.0,26.670000076293945,-0.04236984879759309,-0.061341411868697016,-0.05207665177309695,0.057789762610836126,-9.746190304988604,-0.9930391599296694,40.36842145417866,,27.990518610534288,0.0,0.0,0.0
2001-08,23229.0,23.459999084472656,-0.12035999184996438,-0.04236984879759309,-0.061341411868697016,-0.05207665177309695,-20.716461765814202,-13.111114501953125,3.1208750965831045,,27.166787787613988,26.073249912261964,0.0,0.0
2001-09,23229.0,20.0,-0.14748504771949067,-0.12035999184996438,-0.04236984879759309,-0.061341411868697016,-36.10223486421323,-28.08988764044944,-9.6045197740113,-33.33333333333333,25.86373546259326,25.494845158713208,0.0,0.0
2001-10,23229.0,21.510000228881836,0.0755000114440918,-0.14748504771949067,-0.12035999184996438,-0.04236984879759309,-27.502527220860625,-32.118342472956726,-15.853299838115067,28.417911814219917,25.072147238282092,25.115336117776888,0.0,0.0
2001-11,23229.0,23.030000686645508,0.07066482759599158,0.0755000114440918,-0.14748504771949067,-0.12035999184996438,-17.307000462489235,-21.932201062218617,-11.846887323844946,27.062072753906254,24.70084786525726,24.916732743383424,0.0,0.0
2001-12,23229.0,24.030000686645508,0.04342162267410932,0.07066482759599158,0.0755000114440918,-0.14748504771949067,-9.898760337818832,-18.68019862244888,-10.793500931246374,26.473687824450042,24.57887565096421,24.832282071313145,0.0,0.0
2002-01,23229.0,22.829999923706055,-0.049937608349979956,0.04342162267410932,0.07066482759599158,0.0755000114440918,-2.685418522388501,-22.845556586759997,-15.444444727014611,0.35164801629035025,24.260898246008182,24.641588533445802,0.0,0.0
2002-02,23229.0,21.799999237060547,-0.045116105566692655,-0.049937608349979956,0.04342162267410932,0.07066482759599158,8.999996185302734,-30.35143843949872,-21.617980271242978,-1.4689300019862288,23.813462062563154,24.370960981409112,0.0,0.0
2002-03,23229.0,22.6299991607666,0.038073392328153544,-0.045116105566692655,-0.049937608349979956,0.04342162267410932,5.206875499614939,-23.7276740728836,-28.5838290784486,-11.471885923651437,23.598286989509234,24.205155093728873,0.0,0.0
2002-04,23229.0,19.360000610351562,-0.14449839468329284,0.038073392328153544,-0.045116105566692655,-0.049937608349979956,-15.935735852678814,-30.484738437443866,-34.372879286943856,-25.89473450583134,22.82768946602602,23.743711809597702,0.0,0.0
2002-05,23229.0,18.059999465942383,-0.0671488173256608,-0.14449839468329284,0.038073392328153544,-0.045116105566692655,-24.843949438673583,-32.28346676310923,-38.88324896031747,-32.95591845589835,21.960836738738085,23.20240587210672,0.0,0.0
2002-06,23229.0,10.979999542236328,-0.39202658544135316,-0.0671488173256608,-0.14449839468329284,0.038073392328153544,-51.905389492204975,-53.196931071051914,-62.89287095094511,-59.33333502875434,19.964320884828673,22.038367174023826,0.0,0.0
